source,target,Input
Phf5a,Fgf1,-1
Phf5a,Kat2b,-1
Phf5a,Mtus1,-1
Phf5a,3110082I17Rik,1
Phf5a,Actl6a,1
Phf5a,Aimp1,1
Phf5a,Anln,1
Phf5a,Anp32b,1
Phf5a,Anp32e,1
Phf5a,Apex1,1
Phf5a,Arhgap11a,1
Phf5a,Aurka,1
Phf5a,Aurkb,1
Phf5a,Bms1,1
Phf5a,Bub1b,1
Phf5a,Bub3,1
Phf5a,C330027C09Rik,1
Phf5a,Cbx1,1
Phf5a,Ccdc34,1
Phf5a,Ccnb1,1
Phf5a,Ccne1,1
Phf5a,Ccne2,1
Phf5a,Cct2,1
Phf5a,Cct5,1
Phf5a,Cct6a,1
Phf5a,Cct7,1
Phf5a,Cdc123,1
Phf5a,Cdc45,1
Phf5a,Cdc6,1
Phf5a,Cdca2,1
Phf5a,Cdca4,1
Phf5a,Cdca5,1
Phf5a,Cdca7,1
Phf5a,Cdca8,1
Phf5a,Cdk4,1
Phf5a,Cdt1,1
Phf5a,Cenpe,1
Phf5a,Cenph,1
Phf5a,Cenpq,1
Phf5a,Chaf1b,1
Phf5a,Chchd4,1
Phf5a,Clns1a,1
Phf5a,Clspn,1
Phf5a,Cse1l,1
Phf5a,Dap3,1
Phf5a,Dcaf13,1
Phf5a,Dcp2,1
Phf5a,Ddx1,1
Phf5a,Ddx39,1
Phf5a,Dis3,1
Phf5a,Dkc1,1
Phf5a,Dlgap5,1
Phf5a,Dnajc9,1
Phf5a,Dnmt1,1
Phf5a,Dsn1,1
Phf5a,Dtymk,1
Phf5a,Dut,1
Phf5a,Eftud2,1
Phf5a,Eif3g,1
Phf5a,Ezh2,1
Phf5a,Farsb,1
Phf5a,Fbl,1
Phf5a,Fbxo5,1
Phf5a,Fignl1,1
Phf5a,Gar1,1
Phf5a,Gins1,1
Phf5a,Gmnn,1
Phf5a,Gnl3,1
Phf5a,Grwd1,1
Phf5a,H2afx,1
Phf5a,H2afz,1
Phf5a,Hat1,1
Phf5a,Hells,1
Phf5a,Hirip3,1
Phf5a,Hnrnpa1,1
Phf5a,Hnrnpm,1
Phf5a,Ilf3,1
Phf5a,Impdh2,1
Phf5a,Kars,1
Phf5a,Kif22,1
Phf5a,Kif4,1
Phf5a,Kifc5b,1
Phf5a,Kpna2,1
Phf5a,Larp7,1
Phf5a,Lig1,1
Phf5a,Lyar,1
Phf5a,Mad2l1,1
Phf5a,Mak16,1
Phf5a,Mcm2,1
Phf5a,Mcm3,1
Phf5a,Mcm4,1
Phf5a,Mcm5,1
Phf5a,Mcm6,1
Phf5a,Mcm7,1
Phf5a,Melk,1
Phf5a,Mphosph6,1
Phf5a,Msh6,1
Phf5a,Mtf2,1
Phf5a,Mthfd1l,1
Phf5a,Mybl2,1
Phf5a,Naa38,1
Phf5a,Ncapd2,1
Phf5a,Ncapg2,1
Phf5a,Ncaph,1
Phf5a,Ncaph2,1
Phf5a,Ndc80,1
Phf5a,Ngdn,1
Phf5a,Nmral1,1
Phf5a,Nob1,1
Phf5a,Noc4l,1
Phf5a,Nop56,1
Phf5a,Npm1,1
Phf5a,Nudt1,1
Phf5a,Nup107,1
Phf5a,Nup155,1
Phf5a,Nup205,1
Phf5a,Nup37,1
Phf5a,Nup43,1
Phf5a,Nup62,1
Phf5a,Nup85,1
Phf5a,Nup93,1
Phf5a,Nusap1,1
Phf5a,Odc1,1
Phf5a,Orc6,1
Phf5a,Pbk,1
Phf5a,Pcbp1,1
Phf5a,Plk4,1
Phf5a,Plrg1,1
Phf5a,Pold1,1
Phf5a,Pold3,1
Phf5a,Polr1c,1
Phf5a,Polr2b,1
Phf5a,Polr2d,1
Phf5a,Ppan,1
Phf5a,Prc1,1
Phf5a,Prim1,1
Phf5a,Psat1,1
Phf5a,Psma5,1
Phf5a,Psmd14,1
Phf5a,Racgap1,1
Phf5a,Rbm14,1
Phf5a,Rbm8a,1
Phf5a,Rbmx2,1
Phf5a,Rbmxl1,1
Phf5a,Rcc2,1
Phf5a,Rfc2,1
Phf5a,Rfc4,1
Phf5a,Rfc5,1
Phf5a,Rfwd3,1
Phf5a,Rnaseh2b,1
Phf5a,Rnps1,1
Phf5a,Rpa1,1
Phf5a,Rpa2,1
Phf5a,Rpl15,1
Phf5a,Rpl31,1
Phf5a,Rrp15,1
Phf5a,Rrp8,1
Phf5a,Ruvbl1,1
Phf5a,Sdad1,1
Phf5a,Sf3a1,1
Phf5a,Ska3,1
Phf5a,Smc2,1
Phf5a,Snrnp40,1
Phf5a,Snrpa1,1
Phf5a,Snrpe,1
Phf5a,Snrpf,1
Phf5a,Ssrp1,1
Phf5a,Syce2,1
Phf5a,Tacc3,1
Phf5a,Taf1d,1
Phf5a,Taf5l,1
Phf5a,Tcp1,1
Phf5a,Tdg,1
Phf5a,Thoc3,1
Phf5a,Thoc6,1
Phf5a,Tipin,1
Phf5a,Topbp1,1
Phf5a,Trim28,1
Phf5a,Trim59,1
Phf5a,Trip13,1
Phf5a,Tsr1,1
Phf5a,Tubb2b,1
Phf5a,Uba2,1
Phf5a,Uhrf1,1
Phf5a,Usp39,1
Phf5a,Vrk1,1
Phf5a,Wdr43,1
Phf5a,Xpo1,1
Phf5a,Ythdf1,1
Phf5a,Zfp330,1
Phf5a,Zmynd19,1
Phf5a,Zwilch,1
Clock,Parvg,-1
Clock,Fgr,-1
Clock,Plbd2,-1
Clock,Chst14,-1
Clock,Nckap5l,-1
Clock,S1pr2,-1
Clock,Tbkbp1,-1
Clock,Cd33,-1
Clock,Wdr81,-1
Clock,Aftph,1
Clock,Appbp2,1
Clock,Arhgap5,1
Clock,Atad1,1
Clock,Btbd1,1
Clock,Chmp1b,1
Clock,Csnk1g3,1
Clock,Plekha6,1
Clock,Prkaa1,1
Clock,Scamp1,1
Clock,Tbc1d8b,1
Clock,Tmf1,1
Clock,Zdhhc20,1
Elk3,Adamts1,1
Elk3,Amotl1,1
Elk3,Arhgdib,1
Elk3,Bicc1,1
Elk3,Calcrl,1
Elk3,Calhm2,1
Elk3,Cd93,1
Elk3,Cnn2,1
Elk3,Col4a2,1
Elk3,Csgalnact1,1
Elk3,Ctla2a,1
Elk3,Cyyr1,1
Elk3,Dok1,1
Elk3,Dram1,1
Elk3,Emcn,1
Elk3,Emp3,1
Elk3,Erg,1
Elk3,Fbln5,1
Elk3,Fgd5,1
Elk3,Fli1,1
Elk3,Flt1,1
Elk3,Fmnl3,1
Elk3,Fxyd5,1
Elk3,Gata2,1
Elk3,Ggta1,1
Elk3,Gnai2,1
Elk3,Gpm6a,1
Elk3,Gypc,1
Elk3,Hspa12b,1
Elk3,Icam2,1
Elk3,Ifnar2,1
Elk3,Kdr,1
Elk3,Lhfp,1
Elk3,Lims1,1
Elk3,Lrrc8c,1
Elk3,Lsp1,1
Elk3,Mdfic,1
Elk3,Msn,1
Elk3,Mxra8,1
Elk3,Myct1,1
Elk3,Myl12a,1
Elk3,Nfkb1,1
Elk3,Notch3,1
Elk3,Nrp1,1
Elk3,Phldb2,1
Elk3,Plvap,1
Elk3,Plxdc2,1
Elk3,Podxl,1
Elk3,Ppp1r18,1
Elk3,Prickle1,1
Elk3,Ptprm,1
Elk3,Ramp2,1
Elk3,Rasgrp3,1
Elk3,Rftn1,1
Elk3,Robo4,1
Elk3,Runx1,1
Elk3,S1pr3,1
Elk3,Shank3,1
Elk3,Sipa1,1
Elk3,Slc43a3,1
Elk3,Sox17,1
Elk3,Sox18,1
Elk3,Sox7,1
Elk3,Sparc,1
Elk3,Tek,1
Elk3,Tgfbr2,1
Elk3,Thbd,1
Elk3,Timp3,1
Elk3,Tm4sf1,1
Elk3,Tmem123,1
Elk3,Tmem173,1
Elk3,Tmem204,1
Elk3,Vim,1
Elk3,Wipf1,1
Myc,1110038B12Rik,1
Myc,Eri1,1
Myc,Mob3a,1
Myc,Mthfd1l,1
Myc,Rps27l,1
Myc,Snhg1,1
Myc,Sox9,1
Trim16,Cdh2,-1
Trim16,Slc38a4,-1
Trim16,Ampd3,1
Trim16,Car4,1
Trim16,Clic5,1
Trim16,Crip1,1
Trim16,Dpep1,1
Trim16,Efnb1,1
Trim16,Fblim1,1
Trim16,Klf4,1
Trim16,Krt19,1
Trim16,Lamb3,1
Trim16,Lgals3,1
Trim16,Mapkapk3,1
Trim16,Mustn1,1
Trim16,Myh14,1
Trim16,Myl12b,1
Trim16,Nedd9,1
Trim16,Pmp22,1
Trim16,Pqlc3,1
Trim16,Prkcd,1
Trim16,Ptgfrn,1
Trim16,Rhoc,1
Trim16,S100a6,1
Trim16,Sema3b,1
Trim16,Sh3bgrl3,1
Trim16,Shroom3,1
Trim16,Sptlc2,1
Trim16,Tax1bp3,1
Trim16,Tmcc3,1
Trim16,Vasp,1
Med6,Mgat1,-1
Med6,Stat3,-1
Med6,Myo18a,-1
Med6,2410004B18Rik,1
Med6,2700062C07Rik,1
Med6,Aimp1,1
Med6,Anln,1
Med6,Bcas2,1
Med6,Brix1,1
Med6,Bub1,1
Med6,Bub1b,1
Med6,Bub3,1
Med6,C330027C09Rik,1
Med6,Ccdc115,1
Med6,Ccnb1,1
Med6,Cct2,1
Med6,Cdc6,1
Med6,Cenph,1
Med6,Cetn3,1
Med6,Cfdp1,1
Med6,Chaf1b,1
Med6,Cks1b,1
Med6,Commd10,1
Med6,Cul4b,1
Med6,Ddx18,1
Med6,Ddx52,1
Med6,Dnajc24,1
Med6,Dnttip2,1
Med6,Dpy30,1
Med6,Dtymk,1
Med6,Eef1e1,1
Med6,Efcab2,1
Med6,Eif1a,1
Med6,Elp5,1
Med6,Eri1,1
Med6,Exosc1,1
Med6,Fkbp3,1
Med6,Fubp3,1
Med6,Fxr1,1
Med6,Gins1,1
Med6,Gins2,1
Med6,Gins4,1
Med6,Glrx3,1
Med6,Gtf2e2,1
Med6,Gtf2f2,1
Med6,Gtpbp4,1
Med6,Hars,1
Med6,Hat1,1
Med6,Haus3,1
Med6,Hells,1
Med6,Hmgb2,1
Med6,Kif20a,1
Med6,Kif22,1
Med6,Kifc5b,1
Med6,Kpna2,1
Med6,Krr1,1
Med6,Larp7,1
Med6,Lsm5,1
Med6,Lyar,1
Med6,Mad2l1,1
Med6,Magoh,1
Med6,Mcm3,1
Med6,Mcm6,1
Med6,Med4,1
Med6,Melk,1
Med6,Mettl6,1
Med6,Mis12,1
Med6,Mnat1,1
Med6,Mphosph6,1
Med6,Mrps33,1
Med6,Msh6,1
Med6,Myef2,1
Med6,Naa38,1
Med6,Ncbp2,1
Med6,Ndc80,1
Med6,Ndufa2,1
Med6,Nip7,1
Med6,Npm1,1
Med6,Nsmce1,1
Med6,Nup155,1
Med6,Nup37,1
Med6,Nup43,1
Med6,Nup54,1
Med6,Nup85,1
Med6,Orc6,1
Med6,Pcmt1,1
Med6,Pcna,1
Med6,Pdcd2l,1
Med6,Pdcd5,1
Med6,Pes1,1
Med6,Pfdn4,1
Med6,Phax,1
Med6,Plk4,1
Med6,Plrg1,1
Med6,Polr1e,1
Med6,Ppih,1
Med6,Ppp1r8,1
Med6,Psip1,1
Med6,Psma2,1
Med6,Psma5,1
Med6,Psmb4,1
Med6,Psmc4,1
Med6,Racgap1,1
Med6,Rad51ap1,1
Med6,Rbm8a,1
Med6,Rbmx2,1
Med6,Rbmxl1,1
Med6,Rfc3,1
Med6,Rfc4,1
Med6,Rnf113a2,1
Med6,Rpa3,1
Med6,Rpf2,1
Med6,Ruvbl1,1
Med6,Seh1l,1
Med6,Serbp1,1
Med6,Sf3a3,1
Med6,Ska3,1
Med6,Smc2,1
Med6,Smc5,1
Med6,Snrnp40,1
Med6,Snrpa1,1
Med6,Snrpb2,1
Med6,Snrpd1,1
Med6,Snrpe,1
Med6,Snrpg,1
Med6,Spata24,1
Med6,Ssb,1
Med6,Strap,1
Med6,Sumf2,1
Med6,Taf11,1
Med6,Taf1d,1
Med6,Taf2,1
Med6,Tex10,1
Med6,Timm17a,1
Med6,Tipin,1
Med6,Tmem199,1
Med6,Trip13,1
Med6,Txndc9,1
Med6,Utp18,1
Med6,Utp23,1
Med6,Wdr3,1
Med6,Wdr53,1
Med6,Wdr70,1
Med6,Wdr89,1
Med6,Wdr92,1
Med6,Zcchc10,1
Med6,Zwilch,1
Med6,Zwint,1
Uhrf1,Ddo,-1
Uhrf1,Trp53inp2,-1
Uhrf1,Creg1,-1
Uhrf1,Tmem30a,-1
Uhrf1,Hnmt,-1
Uhrf1,Ulk2,-1
Uhrf1,Gstt1,-1
Uhrf1,Pde8a,-1
Uhrf1,Zbtb20,-1
Uhrf1,Klf9,-1
Uhrf1,Il6ra,-1
Uhrf1,Hfe,-1
Uhrf1,Fyco1,-1
Uhrf1,Ankrd33b,-1
Uhrf1,Dnajb4,-1
Uhrf1,A230050P20Rik,-1
Uhrf1,Ddo,-1
Uhrf1,Klf15,-1
Uhrf1,Tcp11l2,-1
Uhrf1,4930579G24Rik,1
Uhrf1,Aaas,1
Uhrf1,Aimp2,1
Uhrf1,Alyref,1
Uhrf1,Ankle1,1
Uhrf1,Anln,1
Uhrf1,Anp32b,1
Uhrf1,Aprt,1
Uhrf1,Arhgap11a,1
Uhrf1,Asf1b,1
Uhrf1,Aspm,1
Uhrf1,Atad2,1
Uhrf1,Aurka,1
Uhrf1,Aurkb,1
Uhrf1,Birc5,1
Uhrf1,Bub1,1
Uhrf1,Bub1b,1
Uhrf1,Bzw2,1
Uhrf1,C330027C09Rik,1
Uhrf1,Ccdc34,1
Uhrf1,Ccna2,1
Uhrf1,Ccnb1,1
Uhrf1,Ccnb2,1
Uhrf1,Ccne1,1
Uhrf1,Ccne2,1
Uhrf1,Ccnf,1
Uhrf1,Cct2,1
Uhrf1,Cdc20,1
Uhrf1,Cdc25c,1
Uhrf1,Cdc45,1
Uhrf1,Cdc6,1
Uhrf1,Cdca2,1
Uhrf1,Cdca3,1
Uhrf1,Cdca4,1
Uhrf1,Cdca5,1
Uhrf1,Cdca7,1
Uhrf1,Cdca8,1
Uhrf1,Cdk1,1
Uhrf1,Cdk4,1
Uhrf1,Cdkn3,1
Uhrf1,Cdt1,1
Uhrf1,Cenpa,1
Uhrf1,Cenpe,1
Uhrf1,Cenph,1
Uhrf1,Cenpm,1
Uhrf1,Cenpn,1
Uhrf1,Cenpt,1
Uhrf1,Cep55,1
Uhrf1,Chaf1b,1
Uhrf1,Chek2,1
Uhrf1,Ckap2,1
Uhrf1,Ckap2l,1
Uhrf1,Cks1b,1
Uhrf1,Cks2,1
Uhrf1,Clspn,1
Uhrf1,Dck,1
Uhrf1,Ddx39,1
Uhrf1,Depdc1a,1
Uhrf1,Dis3,1
Uhrf1,Dlgap5,1
Uhrf1,Dnmt1,1
Uhrf1,Dsn1,1
Uhrf1,Dtymk,1
Uhrf1,Dut,1
Uhrf1,Ect2,1
Uhrf1,Eftud2,1
Uhrf1,Eif3d,1
Uhrf1,Espl1,1
Uhrf1,Ezh2,1
Uhrf1,Fam111a,1
Uhrf1,Fam83d,1
Uhrf1,Fbl,1
Uhrf1,Fbxo5,1
Uhrf1,Fignl1,1
Uhrf1,Foxm1,1
Uhrf1,Gins1,1
Uhrf1,Gins2,1
Uhrf1,Gins3,1
Uhrf1,Gtf2e2,1
Uhrf1,Gtse1,1
Uhrf1,H2afx,1
Uhrf1,Hat1,1
Uhrf1,Haus4,1
Uhrf1,Hells,1
Uhrf1,Hirip3,1
Uhrf1,Hmgb2,1
Uhrf1,Hmgb3,1
Uhrf1,Hmmr,1
Uhrf1,Hn1,1
Uhrf1,Hnrnpu,1
Uhrf1,Impdh2,1
Uhrf1,Incenp,1
Uhrf1,Kif11,1
Uhrf1,Kif18b,1
Uhrf1,Kif20a,1
Uhrf1,Kif20b,1
Uhrf1,Kif22,1
Uhrf1,Kif23,1
Uhrf1,Kif2c,1
Uhrf1,Kif4,1
Uhrf1,Kifc5b,1
Uhrf1,Kpna2,1
Uhrf1,Kpnb1,1
Uhrf1,Lig1,1
Uhrf1,Lmnb1,1
Uhrf1,Lmnb2,1
Uhrf1,Lsm3,1
Uhrf1,Mad2l1,1
Uhrf1,Mcm2,1
Uhrf1,Mcm3,1
Uhrf1,Mcm4,1
Uhrf1,Mcm5,1
Uhrf1,Mcm6,1
Uhrf1,Mcm7,1
Uhrf1,Mdc1,1
Uhrf1,Melk,1
Uhrf1,Mki67,1
Uhrf1,Msh6,1
Uhrf1,Mtf2,1
Uhrf1,Mxd3,1
Uhrf1,Mybl2,1
Uhrf1,Nasp,1
Uhrf1,Ncapd2,1
Uhrf1,Ncapg2,1
Uhrf1,Ncaph,1
Uhrf1,Ndc80,1
Uhrf1,Nek2,1
Uhrf1,Nhp2,1
Uhrf1,Nop58,1
Uhrf1,Npm1,1
Uhrf1,Nrm,1
Uhrf1,Nuf2,1
Uhrf1,Nup107,1
Uhrf1,Nup155,1
Uhrf1,Nup205,1
Uhrf1,Nup37,1
Uhrf1,Nup43,1
Uhrf1,Nup62,1
Uhrf1,Nup93,1
Uhrf1,Nusap1,1
Uhrf1,Nxt1,1
Uhrf1,Orc6,1
Uhrf1,Pbk,1
Uhrf1,Pcna,1
Uhrf1,Pif1,1
Uhrf1,Pkmyt1,1
Uhrf1,Plk1,1
Uhrf1,Plk4,1
Uhrf1,Pold1,1
Uhrf1,Ppil1,1
Uhrf1,Ppp1cc,1
Uhrf1,Prc1,1
Uhrf1,Prim1,1
Uhrf1,Prr11,1
Uhrf1,Psrc1,1
Uhrf1,Racgap1,1
Uhrf1,Rad51ap1,1
Uhrf1,Ranbp1,1
Uhrf1,Rbl1,1
Uhrf1,Rcc1,1
Uhrf1,Rcc2,1
Uhrf1,Rfc3,1
Uhrf1,Rfc4,1
Uhrf1,Rfc5,1
Uhrf1,Rpa2,1
Uhrf1,Rpa3,1
Uhrf1,Rrm1,1
Uhrf1,Rrm2,1
Uhrf1,Ruvbl2,1
Uhrf1,Set,1
Uhrf1,Sf3a3,1
Uhrf1,Ska3,1
Uhrf1,Slbp,1
Uhrf1,Smarcc1,1
Uhrf1,Smc2,1
Uhrf1,Smc4,1
Uhrf1,Snrpa1,1
Uhrf1,Snrpd1,1
Uhrf1,Snrpe,1
Uhrf1,Snrpf,1
Uhrf1,Snrpg,1
Uhrf1,Spag5,1
Uhrf1,Spc24,1
Uhrf1,Srsf1,1
Uhrf1,Ssrp1,1
Uhrf1,Stmn1,1
Uhrf1,Suv39h1,1
Uhrf1,Tacc3,1
Uhrf1,Taf1d,1
Uhrf1,Tcerg1,1
Uhrf1,Tcf19,1
Uhrf1,Tdg,1
Uhrf1,Tfdp1,1
Uhrf1,Tipin,1
Uhrf1,Tk1,1
Uhrf1,Tmpo,1
Uhrf1,Tonsl,1
Uhrf1,Top2a,1
Uhrf1,Topbp1,1
Uhrf1,Tpx2,1
Uhrf1,Trim28,1
Uhrf1,Trim59,1
Uhrf1,Trip13,1
Uhrf1,Ttk,1
Uhrf1,Tyms,1
Uhrf1,Ube2c,1
Uhrf1,Usp1,1
Uhrf1,Zwilch,1
Gata6,Fam20c,-1
Gata6,Cdh2,-1
Gata6,Snap47,-1
Gata6,Vma21,-1
Gata6,Slc38a4,-1
Gata6,Tarsl2,-1
Gata6,Acadsb,-1
Gata6,Ap1g2,1
Gata6,Cnksr1,1
Gata6,Crip1,1
Gata6,Dgkz,1
Gata6,Dok4,1
Gata6,Dsc2,1
Gata6,Dsp,1
Gata6,Efnb1,1
Gata6,Fblim1,1
Gata6,Fbln1,1
Gata6,Gata4,1
Gata6,Igsf3,1
Gata6,Il10rb,1
Gata6,Kitl,1
Gata6,Krt19,1
Gata6,Lpar1,1
Gata6,Mall,1
Gata6,Metrnl,1
Gata6,Myh14,1
Gata6,Myo1d,1
Gata6,Myzap,1
Gata6,Pfkfb4,1
Gata6,Pkp2,1
Gata6,Plac8,1
Gata6,Plcb3,1
Gata6,Prkcd,1
Gata6,Rhoc,1
Gata6,Rnpep,1
Gata6,Sema3b,1
Gata6,Shroom3,1
Gata6,Sptlc2,1
Gata6,Tcf21,1
Gata6,Tmem98,1
Gata6,Upk3b,1
Gata4,Adam9,-1
Gata4,Prnp,-1
Gata4,Capn2,-1
Gata4,Nfe2l1,-1
Gata4,Mid1ip1,-1
Gata4,Spata6,-1
Gata4,Tlr2,-1
Gata4,Isg20,-1
Gata4,Gpr137b,-1
Gata4,Tor3a,-1
Gata4,Socs5,-1
Gata4,Fkbp9,-1
Gata4,Tmem63a,-1
Gata4,Plcb4,-1
Gata4,Cst3,-1
Gata4,Far1,-1
Gata4,6430548M08Rik,-1
Gata4,Lrpap1,-1
Gata4,Fam43a,-1
Gata4,Acyp2,-1
Gata4,2510009E07Rik,-1
Gata4,Tm2d2,-1
Gata4,Pdp1,-1
Gata4,Dusp18,-1
Gata4,Gpr137b-ps,-1
Gata4,Rnf145,-1
Gata4,Slc36a4,-1
Gata4,Pik3r3,-1
Gata4,1810055G02Rik,1
Gata4,Aco1,1
Gata4,Acsl5,1
Gata4,Aldh16a1,1
Gata4,Aldh9a1,1
Gata4,Anpep,1
Gata4,Aqp7,1
Gata4,Asah2,1
Gata4,Casp6,1
Gata4,Coro7,1
Gata4,Dera,1
Gata4,Dgat1,1
Gata4,Dgat2,1
Gata4,Dhrs1,1
Gata4,Dhrs4,1
Gata4,Ephx2,1
Gata4,Galm,1
Gata4,Gata6,1
Gata4,Gpd1,1
Gata4,Gpt,1
Gata4,Gstm7,1
Gata4,Khk,1
Gata4,Lap3,1
Gata4,Lpcat3,1
Gata4,Lpgat1,1
Gata4,Lta4h,1
Gata4,Maf,1
Gata4,Mov10,1
Gata4,Mov10l1,1
Gata4,Mpp1,1
Gata4,Pcyt2,1
Gata4,Pepd,1
Gata4,Sdsl,1
Gata4,Sec23a,1
Gata4,Sfxn1,1
Gata4,Slc25a45,1
Gata4,Slc27a4,1
Gata4,Slc35c2,1
Gata4,Slc39a14,1
Gata4,Slc47a1,1
Gata4,Soat2,1
Gata4,Vmp1,1
Gata4,Zfpm1,1
Topors,AI314180,1
Topors,Aspm,1
Topors,Atad2,1
Topors,Atrx,1
Topors,Aurka,1
Topors,Ccnb1,1
Topors,Ccnf,1
Topors,Cdc27,1
Topors,Cdca2,1
Topors,Cenpe,1
Topors,Cenph,1
Topors,Cep55,1
Topors,Cep57,1
Topors,Chaf1b,1
Topors,Chd4,1
Topors,Ckap2,1
Topors,Cul4b,1
Topors,Ddx10,1
Topors,Ddx18,1
Topors,Ddx46,1
Topors,Dlgap5,1
Topors,Dnajc2,1
Topors,Dnttip2,1
Topors,Dvl2,1
Topors,Eif3a,1
Topors,Eif3c,1
Topors,Exosc3,1
Topors,Fbxo5,1
Topors,Gtf2h1,1
Topors,Gtse1,1
Topors,Hat1,1
Topors,Haus4,1
Topors,Hells,1
Topors,Hmgb2,1
Topors,Hmmr,1
Topors,Hnrnpf,1
Topors,Hnrnpu,1
Topors,Incenp,1
Topors,Kif11,1
Topors,Kif20a,1
Topors,Kif20b,1
Topors,Kif23,1
Topors,Kif2c,1
Topors,Kifc5b,1
Topors,Kpnb1,1
Topors,Map3k7,1
Topors,Mcm3,1
Topors,Mcm7,1
Topors,Mettl6,1
Topors,Msh6,1
Topors,Mtf2,1
Topors,Mybl2,1
Topors,Nasp,1
Topors,Ncl,1
Topors,Ndc80,1
Topors,Nolc1,1
Topors,Nop58,1
Topors,Npm1,1
Topors,Nsun2,1
Topors,Nudcd2,1
Topors,Nup50,1
Topors,Orc2,1
Topors,Pcid2,1
Topors,Pcna,1
Topors,Plk4,1
Topors,Ppp4c,1
Topors,Prpf40a,1
Topors,Rbbp4,1
Topors,Rcc2,1
Topors,Rest,1
Topors,Rfc1,1
Topors,Rfc3,1
Topors,Rnf138,1
Topors,Rrm2,1
Topors,Sart3,1
Topors,Scaf11,1
Topors,Sf3a3,1
Topors,Ska3,1
Topors,Smarca5,1
Topors,Smarcc1,1
Topors,Smc1a,1
Topors,Smc2,1
Topors,Smc4,1
Topors,Spag5,1
Topors,Ssb,1
Topors,Suz12,1
Topors,Taf1d,1
Topors,Taf2,1
Topors,Tcerg1,1
Topors,Tex10,1
Topors,Tgs1,1
Topors,Toe1,1
Topors,Trim59,1
Topors,Trip13,1
Topors,Uhrf1,1
Topors,Usp1,1
Topors,Utp23,1
Topors,Wdr36,1
Topors,Wdr46,1
Topors,Wdr89,1
Topors,Xrn2,1
Topors,Zwilch,1
Gata2,Rnf128,-1
Gata2,Acvrl1,1
Gata2,Adrb1,1
Gata2,Afap1l1,1
Gata2,Angpt1,1
Gata2,Arap3,1
Gata2,Arhgef15,1
Gata2,BC028528,1
Gata2,Bmp6,1
Gata2,C1qtnf7,1
Gata2,Calcrl,1
Gata2,Cbr2,1
Gata2,Ccdc85a,1
Gata2,Cd93,1
Gata2,Cdh5,1
Gata2,Cldn5,1
Gata2,Cyth3,1
Gata2,Cyyr1,1
Gata2,Dram1,1
Gata2,Egfl7,1
Gata2,Emp2,1
Gata2,Eng,1
Gata2,Erg,1
Gata2,Eya2,1
Gata2,Fgd5,1
Gata2,Gpm6a,1
Gata2,Hdc,1
Gata2,Hspa12b,1
Gata2,Icam2,1
Gata2,Irx3,1
Gata2,Irx5,1
Gata2,Kank3,1
Gata2,Krt80,1
Gata2,Limch1,1
Gata2,Lpcat1,1
Gata2,Mfap4,1
Gata2,Myct1,1
Gata2,Napsa,1
Gata2,Npc2,1
Gata2,Npr3,1
Gata2,Plxdc2,1
Gata2,Ppp1r14c,1
Gata2,Prrg3,1
Gata2,Ramp2,1
Gata2,Scgb3a1,1
Gata2,Sema3g,1
Gata2,Shank3,1
Gata2,Slc9a3r2,1
Gata2,Sox17,1
Gata2,Sox18,1
Gata2,Sox7,1
Gata2,Spry1,1
Gata2,Tbx2,1
Gata2,Tek,1
Gata2,Tm4sf1,1
Gata2,Tmem100,1
Gata2,Tmem204,1
Gata2,Tnni3,1
Gata2,Tspan18,1
Gata2,Unc45b,1
Gata2,Vwf,1
Jund,Polr2a,1
Hif1a,Crk,1
Hif1a,Man1a2,1
Dnmt3a,Nadk,-1
Dnmt3a,Efna1,-1
Dnmt3a,Stom,-1
Dnmt3a,Pon3,-1
Dnmt3a,Stat6,-1
Dnmt3a,Unc93b1,-1
Dnmt3a,Parp3,-1
Dnmt3a,AW112010,-1
Dnmt3a,Mtus1,-1
Dnmt3a,Pcdh1,-1
Dnmt3a,Fas,-1
Dnmt3a,Fkbp3,1
Dnmt3a,H2afy2,1
Dnmt3a,Luc7l3,1
Dnmt3a,Rian,1
Dnmt3a,Spc25,1
Dnmt3a,Stau2,1
Sox12,Ccl6,-1
Sox12,Tapbp,-1
Sox12,Nr3c1,-1
Sox12,Lgals8,-1
Sox12,H2-K1,-1
Sox12,H2-Ab1,-1
Sox12,Cd74,-1
Sox12,Pon2,-1
Sox12,Cast,-1
Sox12,Neat1,-1
Sox12,AW112010,-1
Sox12,H2-Aa,-1
Sox12,B2m,-1
Sox12,Anxa7,-1
Sox12,Il18,-1
Sox12,Birc3,-1
Sox12,Nmi,-1
Sox12,AW112010,-1
Sox12,Nostrin,-1
Sox12,Fth1,-1
Sox12,B2m,-1
Sox12,2610524H06Rik,1
Sox12,Apex1,1
Sox12,Armcx2,1
Sox12,Cbx1,1
Sox12,Cbx5,1
Sox12,Cenpn,1
Sox12,Cenpt,1
Sox12,Cfdp1,1
Sox12,Clip3,1
Sox12,Cul7,1
Sox12,Elp2,1
Sox12,H1fx,1
Sox12,H2afy2,1
Sox12,Hdac2,1
Sox12,Hmgb3,1
Sox12,Igf2,1
Sox12,Ilf3,1
Sox12,Ipo9,1
Sox12,Med22,1
Sox12,Nlgn2,1
Sox12,Obsl1,1
Sox12,Samd14,1
Sox12,Ska2,1
Sox12,Tada2a,1
Sox12,Tcf19,1
Sox12,Trim28,1
Sox12,Tsn,1
