GeneSymbol,PValue
Rtf1,0.0
Psmc3ip,0.0
Hnrnpab,0.0
Nfib,0.0
Nkap,0.0
Hmgb2,0.0
Sfpq,0.0
Trp53,0.0
Zfp329,0.0
Tardbp,0.0
Zzz3,0.0
Hdac1,0.0
Tead1,0.0
Med6,0.0
Ruvbl2,0.0
Ppp1r8,0.0
Rbbp5,0.0
Hdac2,0.0
Suz12,0.0
Hnrnpk,0.0
Pcna,0.0
Mxd3,0.0
Trim33,0.0
Mcm8,0.0
Brip1,0.0
E2f8,0.0
Set,0.0
Zfp26,0.0
Tmpo,0.0
Stat3,0.0
Yap1,0.0
Naca,0.0
Esrrb,0.0005
Nolc1,0.0005
Lass5,0.0005
Nat14,0.0005
Lhx1,0.0005
Trp53bp1,0.0005
Nr1d1,0.001
Sarnp,0.001
Atf1,0.001
Pa2g4,0.001
Rbmx,0.0015
Ttk,0.0015
Snrpe,0.0015
Rnf4,0.002
Zfp280c,0.002
Ttf2,0.0025
Ddx20,0.003
Smarcc1,0.0035
Zfp292,0.004
Thoc1,0.004
Nkrf,0.004
Zfp524,0.004
Eri1,0.004
Prdm4,0.0045
Ilf2,0.005
Zfp647,0.005
Srsf3,0.0055
Ube2t,0.0065
Creb3,0.007
Tfdp1,0.007
Kdm2b,0.0075
Cstf2,0.008
Taf13,0.0085
Rpl13a,0.0085
Kpnb1,0.0085
Rfc3,0.009
Bmi1,0.009
Foxm1,0.0095
Ahr,0.01
Lrrfip1,0.01
Tubb5,0.011
Ddx21,0.011
Fubp1,0.012
A830080D01Rik,0.0125
Taf2,0.0125
Gtf2e2,0.0125
Pbrm1,0.0125
Sgol2,0.0125
Cggbp1,0.0125
Zfp326,0.0125
Gabpb1,0.014
Rad51ap1,0.0145
Nhp2l1,0.015
Dnajc2,0.015
Mta3,0.015
Zfp512,0.016
Cdk9,0.016
Tgif2,0.0175
Hnrpdl,0.019
Smarce1,0.0195
Sub1,0.02
E2f1,0.022
Cnbp,0.024
Srsf7,0.0245
Rbmxl1,0.0245
Ube2c,0.025
Dek,0.0265
Zfp422,0.027
Stil,0.028
Taf11,0.029
Adnp2,0.03
Erf,0.03
Syncrip,0.0305
Brd8,0.0315
Mcph1,0.0315
Taf1d,0.0315
Pole2,0.032
Armc10,0.0335
Zfp46,0.035
Nr3c1,0.0355
Pwp1,0.036
Banp,0.037
Zbtb1,0.037
