0,1,2,3,4,5,6,7,8,9,10,11
Bhlhe40,Bhlhe40,3.135469462542441,5.8848521538784935,4.516830727426044,4.43018417113899,4.110831338386362,4.8291137261521735,3.895235263861937,4.143865501454993,3.30741998855252,2.9378244482273
Bmi1,Bmi1,2.0466008438538523,2.01460479740545,1.8316228282765437,2.7863356979954417,2.5302611657123366,2.75986822061973,2.4834301876071336,2.3584969196780867,2.3025079041692638,2.14001084573599
Brd4,Brd4,1.943660459681377,1.76069938586042,1.95469109635706,2.402904447734385,2.40811371451973,2.4653178497546184,2.532118427594658,2.535366074740846,2.14729666011924,2.083526398194755
Brd7,Brd7,2.3873520029395414,2.078643697617798,2.0219730712548367,2.386473443386293,2.177989244043212,2.212119891880682,2.4179157343982784,2.21989417583127,2.2886999444891365,2.3339451673193
C1d,C1d,3.188431694929177,2.8412700523790284,2.6921527634363005,2.8253953867054817,2.7867985242164743,2.838668343972744,3.072546105342668,2.9994378967909667,2.98139738947225,2.823570704423795
Calcoco1,Calcoco1,2.7749374290634745,2.4977359108824166,1.2452098183646598,2.136430662962345,2.0115880321998403,2.084639531855197,1.681616042870112,0.9169539751411728,2.33990504448627,2.48948355216777
Camta2,Camta2,1.85540146741736,1.5898053385987267,1.32765705297932,2.2570962084033868,2.3148908016968583,1.812193447018632,1.859189675995788,1.70453577431637,1.9290443866691565,1.932579905413855
Carhsp1,Carhsp1,4.417676487084098,3.991415127426675,3.84269625493706,4.248100836703457,4.30741675601386,4.699382678294385,4.951597633862792,4.85599508482706,4.978687440851557,4.699159930384274
Carm1,Carm1,2.031803754071857,1.8873870105293584,1.6074079470436031,2.4856195539357984,2.065247936971103,2.4624939046667085,2.250315190880336,2.11698045127309,2.1544023449586067,2.151808868611365
Cbfb,Cbfb,1.5837956899481969,1.9314537496000284,2.12142536430833,2.583931733312426,2.161614934849348,3.015734784565696,2.710572734605476,2.40027007756656,1.6898661341382668,1.846857447687715
Cc2d1a,Cc2d1a,1.2964644135560122,1.1053548892726692,0.6783779402901291,1.7396461475164733,1.5052898549830431,1.9047006486090297,1.9404889534740464,1.7622430371385764,1.6596530145577135,1.50428987590142
Cc2d1b,Cc2d1b,0.788109615787709,0.5941747154528155,0.1910642182584116,1.5563678755305683,1.303623085069585,1.4164032156292032,1.462858257017642,1.2505446475402102,1.0182357470172292,0.979990206759909
Ccnt1,Ccnt1,0.7650598580021131,1.1988272315091155,1.9316580636888967,1.4485482394453368,1.455092787935487,1.5022815596379615,1.595728858309906,1.528149321357423,0.8730734143875413,1.0600910899460616
Cdc5l,Cdc5l,2.5228746755921465,2.382885583217133,2.42130226351237,2.748567792187893,2.5064721713763887,2.843743009601407,3.014216006463472,2.71229848208748,2.5367455067498965,2.42735711412295
Cdk9,Cdk9,2.32054663765398,2.2304924685145817,1.9551822899891236,2.421805160531475,2.4706920451766603,2.501259446417345,2.477162377907908,2.2303508079253103,2.0262749644801232,2.10379328367037
Cebpa,Cebpa,6.062928849924295,5.708237814141845,5.0125019704106,5.606566051793158,5.444487134086639,5.549951534767451,4.904824624602698,5.410148404526542,6.271454131304334,6.32243070248111
Cebpb,Cebpb,4.198857436933149,5.715694632943368,6.50665914468192,4.838114343740905,4.425282659444215,4.781561543735392,4.24708690049364,4.185968273469077,3.186456721622364,3.843062836024575
Cebpg,Cebpg,3.13207653011239,3.367569133303908,3.2848702542820702,3.782523755435507,3.6238285287352,3.4546212228870306,3.574683880047412,3.5056264675485167,3.2184731071251726,3.100060969727215
Cenpb,Cenpb,3.2630972073273945,3.0838955705554216,2.91202282806505,3.5897217100858865,3.679665606343232,3.705239092373496,3.5644702646166744,3.361689873984213,3.3220380868868866,3.488381631422535
Cggbp1,Cggbp1,3.064983319661214,3.162097898446723,3.132862010545813,3.137104008959905,3.369368931460392,3.5004852323622635,3.70876364215966,3.4301562899931404,3.25342152986878,3.195891321496445
Chd1,Chd1,0.9536210853056916,2.4805894355495863,2.3296146550386503,2.1608410043665867,1.8043836919402436,1.98781094362276,1.9732916314148377,1.9631878797374969,1.4752675707740632,1.2998491000516998
Chd4,Chd4,3.005568306704831,3.1300927644097984,2.5965937870153133,4.168600834024182,3.7548492232508353,4.050286925435633,3.835030380599503,3.601176066792103,3.468810477978004,3.297687252560255
Chd8,Chd8,0.8812342580807228,0.966564843969559,0.9532840195644712,1.3289041485580666,1.297556000968455,1.3566053989463267,1.384578431681468,1.3204363751590331,1.2278258824708168,1.117214601887405
Cic,Cic,0.7379838493779014,1.0875048286471678,0.9501447725273084,1.4428852002521133,1.3260340020281902,1.4391742321709515,1.5223319715694,1.6771271683146065,1.3253925375078734,1.22582444250253
Clock,Clock,2.0623830675327333,2.5042417559892702,2.27349333401908,2.42911803745843,2.964783235565509,2.082004542989795,3.110839956518764,3.075955111221237,2.72282825127113,2.639216375272035
Cnbp,Cnbp,6.476731986606219,6.3256752600701605,5.908146636621917,5.7798724830337,6.366699469700179,6.310253383713628,6.359434454541561,6.508841884813754,6.361691405850596,6.34358665974594
Creb3,Creb3,3.2820957355940124,3.297216250646418,3.48207158783799,4.101885345594011,3.5587054989129103,3.64219780944315,3.631808503104586,3.1629173985019965,3.1675814860104867,3.167034796673755
Creb3l2,Creb3l2,1.5737999941768477,1.0147122533207489,2.9339200079614,2.1687976444835537,2.087284526572012,1.99344115924917,3.4266982914711703,3.1162873602218,2.4136239344303303,1.632036980223185
Creb3l3,Creb3l3,5.8530241904723725,6.415307521574783,6.610916047254487,7.19038153669971,6.490284203122943,6.729788500575274,5.951030057406898,5.80816140428649,5.936435047288231,6.07124335598319
Crebl2,Crebl2,3.019353992996753,3.13728497074346,2.464110229815633,2.920543885795249,3.07298871636179,2.8615033961213032,3.131803098622894,2.741140384816904,3.1386754315603134,3.4324588546266157
Crebzf,Crebzf,2.3162009210690013,1.8063491612703784,1.7813052503682,2.160590974748473,1.9630228239106664,2.0959971766512298,1.97535965902586,2.006886159357197,2.1170361945327367,2.159071002990135
Crem,Crem,1.7305409377303864,2.140219055300433,2.9590974967642665,2.3687844376427085,2.087304023704695,1.56537595840498,2.652484103651622,1.9852342086929369,1.6791785296501267,1.849493072350465
Cry1,Cry1,2.3807154770176933,2.210449404617145,0.476584074316349,1.2961430319298717,3.20430783850346,1.7227582814230298,2.3914255657016303,2.32277503742181,2.0823616422774136,2.141559630662075
Cry2,Cry2,1.440665287822901,2.1324978457808883,-0.3153063117370736,1.9078252415614727,1.4812095043707032,1.4126319417926183,0.8187250662634934,1.0100105398122157,1.79288289545435,1.7846242978547648
Csda,Csda,3.093403884489593,2.938672007454388,3.0191376562811763,3.4838818350334617,3.2022410604840665,3.582937139414758,3.56062891796032,3.59874531498113,2.86474262309561,2.610059439483645
Csde1,Csde1,5.071588268101189,5.171038449850233,5.288960824454883,5.584713984095831,5.399665801286189,5.463874571250947,5.559390345478373,5.566093941310373,5.242192801507853,5.20679443637426
Csrnp1,Csrnp1,0.5454962485156258,2.9251115201504647,3.407247411095773,2.0748914549432764,1.650127218757777,1.6856930656698763,1.0137339582373932,1.0202252091428978,0.7329693128653959,1.0959454784921174
Ctcf,Ctcf,2.215069439492228,2.154545780711695,2.193358815642633,2.568284664739862,2.4683758024077447,2.9405581849957696,3.128161171312682,2.751453587967144,2.500728591521544,2.39708873438662
Ctnnb1,Ctnnb1,4.852116368967604,4.901996077781659,4.93235836813571,5.161209252524701,5.172136799406038,5.221246776094851,5.441171235047845,5.466900980214024,5.254182632873263,5.141231874451865
Cxxc1,Cxxc1,2.8406953560194403,3.0132291651886582,3.262690618564967,3.273184155270643,3.238335456768078,3.307895947522009,3.5807407632020136,3.1387514827014265,2.8129514307481265,2.903340324695475
Ddx1,Ddx1,4.426960219258167,4.491241579155971,4.750183636678517,5.465677511565087,5.0845716318024,5.291971120642207,5.4308581284776265,5.369096000918243,4.885221439609697,4.655591959909614
Ddx20,Ddx20,0.6022416331866163,0.8787723640349498,1.1570652135885366,1.44924961547742,1.10638415150138,1.757307205011075,1.48659166876461,1.0860727198489972,0.810731428032204,0.8325050970965431
Ddx41,Ddx41,2.8556411161309208,2.8189358113495184,2.892112871322673,3.3050023952003262,3.140633972604693,3.145099829605384,3.2325662389350804,3.0683304627166064,2.8406720803291066,2.94175899195682
Ddx58,Ddx58,1.6070719337985933,1.13498173918191,0.6849983787835315,1.473356111382205,2.1955070323111534,1.7254390008907832,1.90924015053205,2.3743403100134635,2.378473883050127,2.2352087663784603
Deaf1,Deaf1,1.4758856260417623,0.9697797766403063,0.4014150613736389,1.028264744612911,0.9913306402424972,1.7014245176727414,1.28054029631548,1.2581138746499032,1.4098695597432236,1.373605650046585
Dedd,Dedd,1.4308171560570289,1.2853704551733869,1.27326910270876,1.4315625087846116,1.4886511472421935,1.480523480667663,1.7737121598459538,1.6467114792966937,1.4384689490806233,1.445782889064485
Dedd2,Dedd2,2.535558638732537,1.8691179353393983,1.056809160851561,2.1475240035287766,1.9480019523895968,2.1158871510349733,2.532915391290336,2.142643421748333,2.2449549561979967,2.2348022122040696
Dhx33,Dhx33,1.2101037835182555,1.6425091779425969,1.672209360357367,1.9894707096898716,1.8192758956761568,1.89218976201343,1.70293062912057,1.6484826328279434,1.5067018034083732,1.58997658327671
Dmap1,Dmap1,1.7559638086834677,1.2456174744389634,1.2327664881429767,1.763900715763128,1.3522435169966898,1.6653669473136217,2.068001073070826,1.7100240320328133,1.5285849643886469,1.54708786736484
Dmtf1,Dmtf1,1.3894377590122922,1.1236001391002546,2.195782807161247,1.9024824204541435,1.585513336582178,1.571782703895532,1.682871157471718,2.0054428501785435,1.73724069970025,1.655549628942245
Dnajb6,Dnajb6,2.994691718254442,3.052490347344857,2.99892222290828,3.2405435453857465,3.1207293926320863,3.4114774806637835,3.288921887162122,2.994811306559624,2.95892476480187,2.8520291158908098
Dnajc2,Dnajc2,1.3505849104693977,1.1807964048387916,1.6984844338491467,2.162107327391845,1.6130926325737969,1.9483501357344817,1.853115405766984,1.7523870512240969,1.28954674366661,1.349597071743665
Dnmt1,Dnmt1,0.386390070721691,0.0934502464089149,0.2822178139923204,1.2327145484757238,1.135560728895498,3.042386645463605,2.1201343931700003,1.7828598918835237,1.018715346586225,0.77389125968762
Dr1,Dr1,2.2238404636472,2.3041769509146603,2.42192128185304,2.6273295799177,2.4640170970115585,2.441764564012908,2.702750196229288,2.5871783858823734,2.4974272771356265,2.25678952388328
Drap1,Drap1,4.214786402583851,3.8044918403154586,3.5062503825508364,3.584184404653838,3.8688301710330144,3.926883165760723,3.9502523845246658,3.78866384028718,3.620279677381724,3.8654244173006553
E2f4,E2f4,2.376498175960672,2.2600575884420766,3.141365552499733,2.8551833382182017,2.667672581176545,3.0522597873583286,3.061899387686338,3.007747960021947,2.5667385815151937,2.42148529577784
E2f5,E2f5,1.3201825710528168,1.3170043823867137,1.2166854131685163,1.6145246985118653,1.4832324251983835,1.6621577899028532,2.28802372603197,1.7583815399620637,1.2983301151368265,1.190754085673245
E2f6,E2f6,1.6387863120638957,1.6820162383909902,1.1811973575661368,2.4191948616561216,2.306036802228958,2.7087616220666964,2.275111855032684,2.030591438268083,2.1340903306041,2.006767422053175
Edf1,Edf1,6.216359302779708,5.721808982506125,5.784882985671113,6.084885268286843,6.1482506493248765,6.148678587512889,6.072919837242544,5.97791684559695,5.731391902798009,5.70215067602055
Egr1,Egr1,2.7661729548287988,3.31231343890236,4.74130868266956,2.260923411357638,2.614677329571716,2.7957669475061664,3.320054700236124,4.034940105739463,4.50466814123605,3.714483694025285
Elf1,Elf1,1.855286818800351,1.5054413776146818,1.0516857453041804,1.7235195204390417,1.8521783704783927,1.5954661693370316,1.9151171572100456,1.8847865894084863,2.30546381421713,2.101048330206
Elf2,Elf2,1.6944858791296644,1.8522900963060431,1.9743336966583236,2.2336783231714628,2.095888941754455,2.366142301379538,2.4857744675171083,2.14976240593201,1.86870706481642,1.653505172756665
Elk4,Elk4,2.1491184638954475,2.3674053073204715,2.1358905401946164,2.179980739349952,2.0777130795592824,2.0318270019557185,2.264285059379372,1.9403518993132165,2.070211248112193,2.16867594780939
Epas1,Epas1,4.336456322921331,5.056852794571214,5.891396788563672,4.8774567675470015,4.957357237020205,4.966489832054053,4.622010579276672,4.7211258881169735,4.4431486206854265,4.4225961009149
Ercc2,Ercc2,0.9773137933159132,0.7786474446352297,0.380205649886832,1.211783329362957,1.212759216869985,1.3646915854775885,1.46273221129097,1.18761682323167,1.1279738706015967,1.0773727480938151
Ercc3,Ercc3,2.3858815273144813,2.281177785012,2.1938460782844103,3.0178653286477086,2.928975441497343,3.027376862587215,2.9404130280878045,2.849653386217493,2.659203375838603,2.6288013739499547
Erf,Erf,1.7332817828431355,2.369995217928058,1.91160040414069,2.4409515846850582,2.18786405421641,2.686462440993933,2.3364001922560904,1.85193283809558,1.7552215415635732,2.113765411380855
Esr1,Esr1,0.2748748828390084,0.204570190434342,-0.168951871148198,1.261514358498271,1.6057921237436468,1.4898466443902614,1.435324214935224,2.196445758948093,1.6761007959860237,0.7326115663405015
Esrra,Esrra,2.350265274594467,2.19233552480466,1.73126259893917,2.832490688727193,2.699904932898575,3.0286881587398766,2.307277869285288,3.0168530911615306,2.727285626074547,2.53357103950222
Ets2,Ets2,1.4827676350882333,3.3733819467078465,4.857823745211746,2.9146182927150472,2.844754367666678,3.13213466904613,2.5733987113637258,2.8119441169346038,1.96850576286798,1.563669015952035
Etv6,Etv6,1.0477841101883518,1.415414004790308,3.228500436240844,1.6654818283108532,1.9037306163065084,1.6936571185015767,1.958214928494882,2.44578167453634,1.8932491582369968,1.75257446874526
Fosl2,Fosl2,-0.0094527136123564,1.7351995309378865,1.9399801172382432,1.332875653730116,1.345398899049636,0.6765396804167939,1.4219644955061232,1.3620130596829665,0.4418671072351233,0.0127899523798934
Foxa1,Foxa1,2.121969719869801,0.4539506382182938,0.672513241322109,2.5382913561170866,2.14263015733332,2.5354726821098765,2.466962309725236,2.06332491510264,1.7529184663484436,2.188413498680175
Foxa2,Foxa2,3.230445888084001,1.101932079737825,2.102504745567777,2.6181354685341933,3.0199395341424,3.2269793915216414,3.059437269653914,3.2382715273778837,2.866333152725023,3.126971175053535
Foxa3,Foxa3,3.716210506636768,4.226644440458931,4.7754701664652535,4.674339160850011,4.566230186267097,4.983313534295027,4.386336939034203,4.23232877160587,3.499196436189606,3.7949735524104
Foxk2,Foxk2,0.9055482313250812,1.0746460347215083,1.5694276317475069,1.77808629675818,1.837997487415812,2.251784856629253,2.153005975596894,2.33071582197752,1.1445945510800293,1.008852343596478
Foxn2,Foxn2,0.474179495697017,0.3877722000223928,0.815839225739548,1.2571474407787149,1.278947656812914,1.359474440933888,1.42123187738334,1.5149015843560765,1.017044453841088,0.7092694888002624
Foxo1,Foxo1,2.484100242178707,3.497630776798125,2.818723639010004,2.588027625366267,2.695856351174062,2.466649018221635,2.951608281960442,2.5735045933550595,2.372594750531457,2.109033357500385
Foxo4,Foxo4,2.3896952381875667,2.415089888117792,1.51156011907076,2.1283523336525114,2.38037919112612,2.1803122769095435,2.697175547890984,2.3091422517521534,2.6204299250355603,2.699735384936215
Foxp4,Foxp4,1.4079272761075643,1.3832374423353853,1.1520975529539783,2.075974583969584,1.8298580715216168,2.1877292068684686,2.146989757170212,2.08974928910953,1.7396124596589937,1.64172403866155
Foxq1,Foxq1,2.5196973611000626,0.6354518648907836,2.2771367846838864,1.3934271601221626,1.4661427448024975,2.148916351608732,2.0031534879635577,2.4257989596481133,2.0899768806154237,2.519934691961915
Fubp1,Fubp1,1.86095799684772,1.47159416875604,1.7498546269050532,3.0495572833290496,2.099283885361032,2.2692132882010334,2.428477491352742,2.66999590024521,1.9690533171469036,1.962653316315675
Fubp3,Fubp3,1.5429765537207911,1.515181212452615,1.7470017300590233,1.7152859324652483,1.7353643145810034,1.88538551814463,2.06620713684974,2.1113726726001065,1.85974330004838,1.8056138513815951
Gabpa,Gabpa,2.650002142866357,2.6853928345461333,2.682146977754527,2.736999430531611,2.4382410292271195,2.49224270513646,2.8460683691120776,2.7508593590073502,3.0306196573973665,2.9171874313602157
Gata4,Gata4,1.5259015705665349,0.7077199697990145,1.2385411031063234,1.377071767116372,1.7920094020856332,1.8231870306083648,1.596304676561762,1.84448165687584,1.8059885918846037,2.085032735750705
Gata6,Gata6,0.8746034970828391,0.3978407309928898,1.7704480113394936,1.2738265892046283,1.0084848232982375,1.73159041227559,1.7883049095894878,1.46940842491921,0.715780594966431,0.5158840861701685
Gatad1,Gatad1,2.844311062666573,2.8251560327335152,2.667124866184816,3.238551001472706,3.438024676583284,3.572101096562753,3.60463650373124,3.3179596140307237,3.097983240050887,3.03347547595861
Gatad2b,Gatad2b,0.5388745608300204,0.8379860346938325,1.25207482623823,1.862448360994408,1.6115196924808268,1.4083296266682586,1.617897770305694,1.6307669694571334,1.4129122514118568,1.638592865899955
Gm98,Gm98,1.9553595271913704,2.0588247686223533,0.8670799754068103,2.5421225565631698,2.488130241044108,2.622715303667728,2.738964601939918,2.61238388364125,2.4411383029022566,2.39255000394804
Gmeb2,Gmeb2,0.930236900304834,1.1627816000753617,1.3474510710609666,1.2744410270420066,1.1951396583753249,1.125844017717912,1.156006147903449,1.1207003551514931,1.0922647984700762,1.23788702222609
Gon4l,Gon4l,0.7874550666469279,0.7774492045836562,1.0764755627090477,1.3948536914842766,1.309967107364303,1.4091629070077216,1.5330391237947518,1.2973164902012833,1.0087355961861757,1.0080231644302429
Gpbp1,Gpbp1,3.277552889117988,3.1733034728133918,3.12357363632877,3.42138713544583,3.384199070104907,3.3894393129751386,3.6720418587938553,3.630496687661973,3.40482994684472,3.2080155438853453
Grlf1,Grlf1,2.8227671689374128,3.094388268825892,2.4115751593701167,3.0543829238150697,3.513723104590825,3.4432181674772084,3.365252399825496,3.472867039133904,3.5930970823322834,3.5344109263182
Gtf2a1,Gtf2a1,1.7408171826912355,1.485337892337095,1.3199030946477002,2.126502241044141,1.561396726535678,1.6479174748999983,1.621037229498062,1.36258866976015,1.6805842753913132,1.92501985710266
Gtf2b,Gtf2b,3.533182033597564,4.049457298040456,4.623194049250537,4.2282278268040026,3.694509246416104,3.8174833494160167,4.122352700020664,3.948958777305727,3.52186218338704,3.32694832301619
Gtf2e1,Gtf2e1,0.2962822549781401,1.2956137343685497,0.9463104733567624,1.4830228396161151,1.2769066945431933,1.224034292097161,1.451007532239486,1.2117175038861834,0.8654234062356619,0.648679973793019
Gtf2e2,Gtf2e2,1.9094786182098489,1.6939073256958983,1.8213461517218068,2.4292195716840763,2.5028708056639366,2.732216674423928,2.829836889629516,2.88525034629919,2.0370775044653167,1.821685618386745
Gtf2f1,Gtf2f1,3.1128154406460844,2.8828822056776238,3.45232534438561,3.99713111923557,3.440246895911162,3.83877994140623,3.998266425767814,3.6865806993953,3.037151352749827,3.02097470867405
Gtf2f2,Gtf2f2,2.1467935638180453,1.886166671134712,2.4450302600907268,2.490897758342155,2.3694604622081568,2.551821518778965,2.662177032692152,2.4974434993620265,1.824675124901333,1.81963459528818
Gtf2h5,Gtf2h5,2.451464193793338,2.040711965320261,1.7413904954476935,2.0910383713334086,2.18652964419442,2.335351644294168,2.4457324171881303,2.3218144840130166,2.110565393489607,2.178165795981185
Gtf2i,Gtf2i,3.0929442967846623,3.0900859695798264,2.193402632028437,3.13452242845076,3.6126031264983247,3.529758124675104,3.28595207285665,3.3630665101643835,3.501632397806167,3.3861383972657446
Gtf2ird1,Gtf2ird1,1.7201389001211578,1.8331883895315348,1.0780677706765696,2.440541746232656,2.311145765405764,2.040442937892021,2.054990887210122,1.9301611688734264,2.2774551890629,2.3010914222597902
Gtf3a,Gtf3a,1.5688645460691246,1.2356167417151056,0.3466951181917486,0.4279626957101821,1.2324290758283452,1.2864763270147408,1.445518571016824,1.6631812153388266,1.16313951195428,1.379007865931455
Gzf1,Gzf1,2.959862933384048,2.8142030105746265,2.17112980993551,3.167714952352352,3.275115718017505,3.291614121722191,3.725091707957824,3.632441244564047,3.3321904081196934,3.086200545663715
Hbp1,Hbp1,3.4007862446848978,3.485402698735505,2.8777709041807067,3.361359833650868,3.300826525225043,2.7201498532644983,3.421145554538838,3.0202589517523903,3.620252922917377,3.60652968664495
Hdac1,Hdac1,2.1165958109259844,1.93278596604285,2.010851154536704,2.2914778261169237,2.4647556885771484,2.5859379693952684,2.892764195151296,2.8625510882873133,2.3574037343035967,2.266743142171225
Hdac2,Hdac2,2.115722657929988,1.7244166137290116,1.8835832361580835,2.2099126304736267,2.1023158345262667,2.3875084914210603,2.545980863360884,2.395844846938353,2.04832872278093,1.875749433576605
Hdac3,Hdac3,2.696471550383783,2.3293266596226765,2.3195749353137667,2.5166429937731216,2.5569006598216464,2.9345026323083334,2.852524499189834,3.0260568566709765,2.679144628865533,2.638006605465675
Hdgf,Hdgf,5.4040574132549,5.273840468112638,4.761263965918246,5.390268186115839,5.555129898502198,5.857459631343551,5.815778552501594,5.704150411108387,5.39895279225768,5.337696850391565
Hes1,Hes1,1.838244702619633,1.5159446268548855,1.5612076701778597,1.7244791674945616,1.6255770744043383,2.8287074149634432,1.87394381043067,1.9942727394385364,1.65053287788891,2.17272428677595
Hes6,Hes6,4.929264684744816,4.408096841732289,2.154594965619653,2.9006302457446864,3.3826560269089367,4.018380403736072,3.1879115936191704,4.7675353464367465,4.971428735224319,5.291890401862435
Hhex,Hhex,3.913890238023443,1.152597697832195,1.2125849949600978,3.84867023813524,4.378733595432631,3.724472323137355,3.574711047765574,3.992010265279417,3.719821002291057,3.787887942831925
Hlf,Hlf,1.8972019903915809,2.023545957860143,1.166840034040043,2.3515525910277835,2.7611105121451303,2.5824846248424667,1.790952727576562,1.9970670234939465,2.1858520623344533,2.1371408211522303
Hltf,Hltf,0.7994204161961251,0.5920969428412833,0.0484333826225987,1.2505640204545283,0.9979053419390548,1.4822376531509815,2.095214432548548,1.414887361692465,1.57184155743155,1.281300360225855
Hmg20a,Hmg20a,1.4200540957618122,0.9721865112476252,1.4108109069213002,1.6252416081905652,1.7205144436388369,1.27445923171203,1.6066266847446642,1.57838659274233,1.5051282024127366,1.535446131550595
Hmg20b,Hmg20b,2.2102771741571696,1.94614011390876,1.579320662996197,1.86954928575103,2.320195285615995,2.524751801740853,2.4378622487014785,2.28159035972767,2.06834404600589,2.010851209923675
Hmgb1,Hmgb1,4.34941913674635,4.068884604691248,3.824444032560893,4.208589551768902,4.14754680397579,4.830985142062214,4.819375086523754,4.2542069308094925,3.999037447222344,3.94325726601812
Hmgb2,Hmgb2,0.5597568889283834,0.6057485598661545,-0.5159315097125883,0.0500584982285454,-0.0579419914366731,2.7090557039448337,3.628960799400064,2.838457714660904,1.219776951489055,0.4001045652417624
