GeneSymbol,PValue
Zfp691,0.0
Taf2,0.0
Ndn,0.0
Snai2,0.0
Lrrfip1,0.0
Pcolce,0.0
Npm1,0.0
Hells,0.0
Arnt2,0.0
Mynn,0.0
Adamts12,0.0
Lhx1,0.0
Elf4,0.0
Pard3,0.0
Nrf1,0.0
Mta3,0.0
Rbpj,0.1
Smarcc1,0.1
Atf7,0.1
Tcf12,0.1
Trim27,0.1
Hnrpdl,0.1
Ilf3,0.1
Arid4b,0.1
Zfp105,0.1
Ddx1,0.1
Cbfb,0.1
Irf5,0.1
Mms22l,0.1
Rif1,0.1
Smarce1,0.1
Uhrf1,0.1
Hlx,0.1
Gpbp1,0.1
Sarnp,0.1
Cdk5rap2,0.1
Zfp263,0.1
Zfp532,0.1
Pwwp2a,0.2
Rnf4,0.2
Trp53bp1,0.2
Rest,0.2
Ednra,0.2
Sox9,0.2
Lmo2,0.2
Pcna,0.2
Gli3,0.2
Zfp1,0.2
Trim28,0.2
Taf6l,0.2
Tardbp,0.2
Jdp2,0.2
Patz1,0.2
E2f7,0.2
Nr1d1,0.3
Dcaf11,0.3
Dtl,0.3
Snrpg,0.3
Dnmt3a,0.3
Nfx1,0.3
Ldb1,0.3
Olfml3,0.3
Sox17,0.3
Ercc2,0.3
Rbck1,0.3
Peg3,0.3
Eme1,0.3
Zfp148,0.3
Rybp,0.3
Wasf1,0.3
Gtf2e1,0.3
Itih2,0.3
Dnmt1,0.3
Med1,0.3
Msh6,0.3
Tbl1xr1,0.3
Sp5,0.3
Mybbp1a,0.3
Dis3,0.3
Chek1,0.4
Tcea3,0.4
Sde2,0.4
Elf5,0.4
Psmb8,0.4
Clspn,0.4
Zfp574,0.4
Mcm4,0.4
Zfpm1,0.4
Aire,0.4
Dnajb5,0.4
Btbd10,0.4
Mybl2,0.4
Fgd1,0.4
D1Pas1,0.4
Ddx20,0.4
Pias1,0.4
Tbx21,0.4
Fbl,0.4
Gdf3,0.4
Smchd1,0.4
Rpp40,0.4
Nmral1,0.4
Mterfd1,0.4
Exosc10,0.4
Taf5,0.4
Pnn,0.4
Ehmt2,0.4
Cc2d1b,0.4
Gemin4,0.4
Nr6a1,0.4
Car14,0.4
Bcor,0.4
Cetn3,0.4
Arxes1,0.4
Mef2a,0.4
Rbks,0.4
Dmrt1,0.4
Acsl1,0.4
App,0.4
Brix1,0.4
Nasp,0.4
Suz12,0.4
Kifc5b,0.4
Mcm8,0.4
Dgka,0.4
Dek,0.4
Cebpb,0.4
2700094K13Rik,0.4
Zkscan6,0.4
Rarg,0.4
Plce1,0.4
Polr3c,0.5
Espn,0.5
Gtf2f1,0.5
1500016L03Rik,0.5
Cdc73,0.5
2300009A05Rik,0.5
Eri2,0.5
Ythdc1,0.5
Pola1,0.5
Grb7,0.5
Odf2,0.5
Ccdc112,0.5
Zfp2,0.5
Anapc1,0.5
Klf9,0.5
Mre11a,0.5
1700029P11Rik,0.5
Gpa33,0.5
Prelid1,0.5
Etv3,0.5
Magoh,0.5
Tet1,0.5
Nfkb2,0.5
Zfp472,0.5
Terf1,0.5
Gas5,0.5
Lrrc34,0.5
Slc5a5,0.5
Oip5,0.5
Prrc2a,0.5
Srsf7,0.5
Incenp,0.5
Npc1l1,0.5
Hoxa1,0.5
Gm98,0.5
Sp4,0.5
Eed,0.5
Tpt1,0.5
Foxh1,0.5
Nr2c2,0.5
Srgn,0.5
Coro1a,0.5
Kctd5,0.5
Rbmx2,0.5
Pdlim2,0.5
Ropn1l,0.5
Cdca2,0.5
Zfp654,0.5
Pcdh1,0.5
Uqcc,0.5
Rnmt,0.5
Kdm5a,0.5
Tatdn1,0.5
Tmem8,0.5
Zfp81,0.5
Socs4,0.5
Psmc3ip,0.5
Rbl1,0.5
Fam178b,0.5
Sowahb,0.5
Zc3h12a,0.5
Dppa5a,0.5
Smarca5,0.5
Cfdp1,0.5
Prdm15,0.5
Negr1,0.5
Gm4924,0.5
Cutc,0.5
Mapk8ip1,0.5
0610010F05Rik,0.5
Prpf38b,0.5
C3,0.5
Enho,0.5
Pcsk1,0.5
Nup188,0.5
Fam76b,0.5
Klf12,0.5
Nfya,0.5
Hal,0.5
Rpgr,0.5
Pias2,0.5
BC030867,0.5
Jun,0.5
Gins1,0.5
Bbs1,0.5
Cenpf,0.5
Ctcf,0.5
Asxl1,0.6
Tex10,0.6
Clip3,0.6
1500011H22Rik,0.6
Ifi35,0.6
Ebf3,0.6
Haus3,0.6
Maf,0.6
Vps72,0.6
Smc5,0.6
Sox12,0.6
Taf1d,0.6
Cdc23,0.6
Esco2,0.6
Anapc4,0.6
Clgn,0.6
Glis1,0.6
Hirip3,0.6
Nup160,0.6
Ing2,0.6
Rbmx,0.6
Mpzl1,0.6
Zfp828,0.6
Mad2l1,0.6
Ncoa3,0.6
Tubgcp5,0.6
Smc2,0.6
Drap1,0.6
Dlgap5,0.6
Tipin,0.6
Ikbkap,0.6
Tead2,0.6
Ncor2,0.6
Prrg3,0.6
Dpys,0.6
Prosapip1,0.6
Atp7b,0.6
Shroom4,0.6
Cbx2,0.6
2610021A01Rik,0.6
1200014J11Rik,0.6
Cmtm7,0.6
Prdm2,0.6
Gys1,0.6
Scnn1a,0.6
Tro,0.6
Traf1,0.6
Phf19,0.6
Klf15,0.6
Pou2f3,0.6
Ddx10,0.6
Eras,0.6
Pml,0.6
Dcbld1,0.6
Ddx18,0.6
Dnmt3l,0.6
Phb,0.6
Kcnk1,0.6
Thsd1,0.6
Rhox13,0.6
Luc7l3,0.6
Srebf2,0.6
Nr1h2,0.6
2700050L05Rik,0.6
Rhob,0.6
Bbx,0.6
Nvl,0.6
Wdr3,0.6
Btg2,0.6
Dimt1,0.6
Tada2a,0.6
Stat5a,0.6
Stat1,0.6
Ahctf1,0.6
2610528A11Rik,0.6
Chd4,0.6
Dnaja4,0.6
Casp2,0.6
Pigh,0.6
Esrrb,0.6
Zfp524,0.6
Kif18b,0.6
Smarcd3,0.6
H1fx,0.6
Dbf4,0.6
Mettl4,0.6
Trap1a,0.6
Mcm5,0.6
Dvl2,0.6
Runx1,0.6
Satb2,0.6
Arpc1b,0.6
Gpr160,0.6
AU018091,0.6
Crem,0.6
Aftph,0.6
Hnrnpa1,0.6
9230110C19Rik,0.6
Rcc2,0.6
Plek2,0.6
Mrpl42,0.6
Fbxo5,0.6
Dnajc28,0.6
Dyrk1a,0.6
Serpinb6a,0.6
Dgat1,0.6
Hdac2,0.6
Nek2,0.6
Casz1,0.6
Vrk1,0.6
Gtf2e2,0.6
Ldhc,0.7
Zfp579,0.7
Senp1,0.7
Gpr155,0.7
Snx32,0.7
Fos,0.7
Heatr1,0.7
Pa2g4,0.7
Nup107,0.7
Eftud1,0.7
Gdap1l1,0.7
Sox11,0.7
Exo1,0.7
Gatsl2,0.7
Lck,0.7
Aplp2,0.7
Nr2f1,0.7
Ranbp1,0.7
Ids,0.7
Ranbp17,0.7
Racgap1,0.7
Snap47,0.7
Orc2,0.7
Dtymk,0.7
Mttp,0.7
Lrch2,0.7
Utp23,0.7
Tmpo,0.7
Nufip1,0.7
Tnks2,0.7
Mafg,0.7
AI467606,0.7
Wdr8,0.7
Lyz2,0.7
Ipo9,0.7
Apex1,0.7
Prim1,0.7
Nup85,0.7
Cdca8,0.7
Lrp10,0.7
Slc39a8,0.7
Nae1,0.7
Blm,0.7
Dalrd3,0.7
Taf13,0.7
AA467197,0.7
Bckdhb,0.7
Ubp1,0.7
Msh3,0.7
Rbmxl1,0.7
Mael,0.7
Hamp,0.7
Ccdc123,0.7
Gorab,0.7
Tmem47,0.7
Pds5b,0.7
Rhbdl2,0.7
Cenpc1,0.7
Hmha1,0.7
Fut4,0.7
Ccnh,0.7
Topbp1,0.7
Trappc2,0.7
Slc44a4,0.7
Hat1,0.7
9130409J20Rik,0.7
Pus3,0.7
Sall4,0.7
Kdm1a,0.7
Actl6a,0.7
Ccdc99,0.7
Foxk2,0.7
Dnalc1,0.7
A330021E22Rik,0.7
Dcxr,0.7
Anp32b,0.7
Etaa1,0.7
Kif5c,0.7
Ubap2,0.7
Mki67ip,0.7
Igsf9,0.7
Tcfl5,0.7
Rbbp7,0.7
Nup155,0.7
Dppa4,0.7
Psmg1,0.7
Smpd4,0.7
Gabpb1,0.7
Zfp110,0.7
Zmynd19,0.7
Cnbp,0.7
Brip1,0.7
Tacstd2,0.7
Katnal1,0.7
Chd1,0.7
Cnot2,0.7
Tmem48,0.7
Cdc6,0.7
Lsm5,0.7
Selenbp1,0.7
Bcas1,0.7
Nsg2,0.7
Tmem37,0.7
Pcbd1,0.7
Chd6,0.7
Plxnc1,0.7
Rel,0.7
Xylt2,0.7
Ppia,0.7
Nodal,0.7
Prkch,0.7
Tex19.1,0.7
Tmem39a,0.7
Cse1l,0.7
Rsrc2,0.7
Tmem30b,0.7
Eftud2,0.7
Aspm,0.7
Pfkfb4,0.7
Csk,0.7
Brca1,0.7
Nat14,0.7
Dnajc8,0.7
Basp1,0.7
Entpd1,0.7
Pcyt2,0.7
Rnf26,0.7
Bard1,0.7
Ppap2c,0.7
Gria4,0.7
Ctsb,0.7
Lin9,0.7
Matr3,0.7
Poc1a,0.7
Zcchc2,0.7
Zfp329,0.7
Hopx,0.7
Usp37,0.7
Sbf1,0.8
Adrbk1,0.8
Zfp936,0.8
Naa11,0.8
Ikzf1,0.8
Ino80e,0.8
Mysm1,0.8
Ttll7,0.8
Elk3,0.8
Sgol2,0.8
Acp1,0.8
Taf6,0.8
Myef2,0.8
Mitd1,0.8
Sall2,0.8
Calcoco2,0.8
Rnf17,0.8
Cxxc1,0.8
Rilpl1,0.8
Pemt,0.8
Rnf10,0.8
Lrr1,0.8
Tnfaip3,0.8
Ppp1r8,0.8
Lsm2,0.8
Mbd4,0.8
Hspb11,0.8
B630019K06Rik,0.8
Hmgb3,0.8
Zbed4,0.8
Ehf,0.8
Ldha,0.8
Nkap,0.8
Cblc,0.8
Arhgef16,0.8
Crlf3,0.8
2410042D21Rik,0.8
Zfp658,0.8
Galnt6,0.8
Chtf18,0.8
Dmkn,0.8
Ankrd23,0.8
Zfx,0.8
Cenpk,0.8
Wdhd1,0.8
Smyd1,0.8
Parvb,0.8
Lamb3,0.8
Gsta3,0.8
Dpf1,0.8
Ktn1,0.8
Ltb,0.8
Bub1b,0.8
Tonsl,0.8
4930506M07Rik,0.8
Ikzf4,0.8
Setx,0.8
Ccnb1,0.8
Sipa1,0.8
Zfp407,0.8
Fibp,0.8
H2-Ab1,0.8
Men1,0.8
Klhdc2,0.8
S100a14,0.8
Hltf,0.8
Dnajc6,0.8
Trim6,0.8
Ttc22,0.8
Tdp1,0.8
Akap8,0.8
Ddx56,0.8
Mark2,0.8
Cdkn2a,0.8
Ski,0.8
Marveld3,0.8
Mical1,0.8
Krr1,0.8
Lefty2,0.8
Nipsnap1,0.8
Cort,0.8
Cd274,0.8
H2afz,0.8
Phactr4,0.8
Prss8,0.8
Orc1,0.8
Gast,0.8
Tekt2,0.8
Krt42,0.8
Ankrd1,0.8
Cenpm,0.8
Zfpl1,0.8
Klhl15,0.8
Fra10ac1,0.8
Clec2l,0.8
Zc4h2,0.8
Rab25,0.8
Fam19a5,0.8
Armc10,0.8
Pes1,0.8
D10Wsu102e,0.8
Trf,0.8
Hvcn1,0.8
Fxr1,0.8
Dirc2,0.8
Sash1,0.8
5930412G12Rik,0.8
Nfrkb,0.8
Cct5,0.8
Ccbl2,0.8
Lin28a,0.9
Pbx4,0.9
Zfp518b,0.9
Smarca1,0.9
Des,0.9
She,0.9
Psd4,0.9
Tmf1,0.9
Prmt5,0.9
Gtdc2,0.9
Ndufs5,0.9
Csrnp2,0.9
Cyp4f39,0.9
Mcm9,0.9
Mageb16,0.9
Sirt1,0.9
1700019A02Rik,0.9
Cd74,0.9
Zbtb7b,0.9
Bdp1,0.9
Aebp2,0.9
Akna,0.9
Zfp42,0.9
Fbxo15,0.9
Relb,0.9
Appbp2,0.9
Maz,0.9
Usf2,0.9
Mtf2,0.9
Gsg2,0.9
Mcm3,0.9
D19Ertd737e,0.9
Pcgf6,0.9
Triml1,0.9
Cisd1,0.9
Myst4,0.9
Mmp19,0.9
Surf6,0.9
Hist1h2bc,0.9
Cyct,0.9
Zwint,0.9
Gm1564,0.9
B3galt1,0.9
Rfc4,0.9
Ruvbl2,0.9
Zfp354c,0.9
Mmachc,0.9
Cdadc1,0.9
Ccdc64b,1.0
Zbtb3,1.0
Slc30a9,1.0
Kank4,1.0
Ints7,1.0
Nfkbia,1.0
Zfp771,1.0
Bcl11b,1.0
Ooep,1.0
Zfp30,1.0
Fxyd5,1.0
C77080,1.0
Ap1m2,1.0
Elmo3,1.0
Hormad1,1.0
Lipm,1.0
Atf6b,1.0
Homer3,1.0
Dyrk1b,1.0
Glis2,1.0
Mll2,1.0
Zfp57,1.0
Rngtt,1.0
Zkscan17,1.0
Lrrc46,1.0
Wbp2nl,1.0
Zfp618,1.0
Ddx41,1.0
Nfasc,1.0
Zfp560,1.0
Cldn7,1.0
Mier3,1.0
Rcor1,1.0
Tspan8,1.0
Bhlha15,1.0
Rnf165,1.0
Tgif2,1.0
Sytl2,1.0
Tfap2a,1.0
Gata3,1.0
Zfp711,1.0
Tdrd12,1.0
Zfp143,1.0
Crb3,1.0
Zfp639,1.0
Camk2b,1.0
Tfcp2l1,1.0
Nfe2l3,1.0
Zfp800,1.0
Ttc26,1.0
Rin1,1.0
Creb1,1.0
Klf5,1.0
Nfatc1,1.0
Ascl2,1.0
Lrp8,1.0
F8,1.0
Nr4a1,1.0
Klf13,1.0
Il17ra,1.0
Snai3,1.0
Pcsk2,1.0
Nmi,1.0
Nfkb1,1.0
Rfc1,1.0
Junb,1.0
Megf10,1.0
Erbb3,1.0
Zfp827,1.0
Gata2,1.0
Dgkz,1.0
Irx3,1.0
1810019J16Rik,1.0
Trim33,1.0
Zfp39,1.0
Zbtb48,1.0
Elavl3,1.0
Irx1,1.0
Bptf,1.0
Set,1.0
Clock,1.0
Lass5,1.0
Irf6,1.0
Nfil3,1.0
Elf3,1.0
Epcam,1.0
Pax6,1.0
