Slc1a5,Slc1a5
Uba1,Uba1
Vwf,Vwf
Siae,Siae
Vsig2,Vsig2
Esam,Esam
Spa17,Spa17
Fam50a,Fam50a
Emd,Emd
Taco1,Taco1
Grik3,Grik3
Gria3,Gria3
Npas1,Npas1
Sipa1l2,Sipa1l2
Ap4e1,Ap4e1
Blvra,Blvra
Pdzd4,Pdzd4
Srpk3,Srpk3
Idh3g,Idh3g
Pnck,Pnck
Ssr4,Ssr4
Bcap31,Bcap31
Fam98a,Fam98a
Ltbp2,Ltbp2
Mll1,Mll1
Ift46,Ift46
Tmem25,Tmem25
Cd3g,Cd3g
Trappc6a,Trappc6a
Supt6h,Supt6h
Spag5,Spag5
Foxn1,Foxn1
Unc119,Unc119
Rab34,Rab34
Sdf2,Sdf2
Ccne1,Ccne1
Hsf2bp,Hsf2bp
Bbc3,Bbc3
Mybpc3,Mybpc3
Psmc3,Psmc3
Acp2,Acp2
Rapsn,Rapsn
Slc39a13,Slc39a13
Celf2,Celf2
Nr1h3,Nr1h3
Ddb2,Ddb2
Sfpi1,Sfpi1
Sf3a1,Sf3a1
Stat6,Stat6
Clgn,Clgn
Napsa,Napsa
Vrk3,Vrk3
1500002O20Rik,1500002O20Rik
Paxip1,Paxip1
Rmnd5a,Rmnd5a
Mov10,Mov10
Ppm1j,Ppm1j
Rhoc,Rhoc
4930432K09Rik,4930432K09Rik
Tead3,Tead3
Ppard,Ppard
Def6,Def6
Peg3,Peg3
Zim1,Zim1
Metrn,Metrn
Lmf1,Lmf1
Narfl,Narfl
Angptl4,Angptl4
Rab11b-ps2,Rab11b-ps2
Dbf4,Dbf4
Daxx,Daxx
Cd320,Cd320
Ipo4,Ipo4
Tm9sf1,Tm9sf1
Rec8,Rec8
Irf9,Irf9
Gmpr2,Gmpr2
Mdp1,Mdp1
Dhrs1,Dhrs1
Ncan,Ncan
Tmem161a,Tmem161a
Armc6,Armc6
2310045N01Rik,2310045N01Rik
Slc25a42,Slc25a42
Snx9,Snx9
Ranbp3,Ranbp3
Ndufa11,Ndufa11
Bmp8b,Bmp8b
Nr2f6,Nr2f6
Use1,Use1
Ocel1,Ocel1
Dyrk1b,Dyrk1b
Braf,Braf
Ndufb2,Ndufb2
Hltf,Hltf
Prpf6,Prpf6
Rgs19,Rgs19
Rgs20,Rgs20
Abhd3,Abhd3
Snrpd1,Snrpd1
Tchp,Tchp
Tiam1,Tiam1
Tsc2,Tsc2
Rpl3l,Rpl3l
Slc9a3r2,Slc9a3r2
Puf60,Puf60
Golga2,Golga2
Uck1,Uck1
Scin,Scin
Ikzf4,Ikzf4
1810046J19Rik,1810046J19Rik
Pon1,Pon1
Axl,Axl
Tgfb1,Tgfb1
Ccdc97,Ccdc97
Zfp40,Zfp40
Akap8l,Akap8l
Shh,Shh
Pdcd2l,Pdcd2l
Gtf2f1,Gtf2f1
Clpp,Clpp
Alkbh7,Alkbh7
Pspn,Pspn
Dennd1c,Dennd1c
Med6,Med6
Prkd1,Prkd1
Lcp2,Lcp2
Cse1l,Cse1l
Naa20,Naa20
Prkra,Prkra
Fkbp7,Fkbp7
Plekha3,Plekha3
Ykt6,Ykt6
Baz1b,Baz1b
Pex6,Pex6
Mrpl2,Mrpl2
Mea1,Mea1
Gnmt,Gnmt
Grin2d,Grin2d
Kdelr1,Kdelr1
Tmem143,Tmem143
Pdxk-ps,Pdxk-ps
Ggct,Ggct
Jag2,Jag2
Btbd6,Btbd6
Nudt14,Nudt14
Epdr1,Epdr1
Flii,Flii
Top3a,Top3a
Atg4d,Atg4d
Qtrt1,Qtrt1
Plin4,Plin4
Hdgfrp2,Hdgfrp2
Chaf1a,Chaf1a
Adprh,Adprh
Tmem39a,Tmem39a
4930455C21Rik,4930455C21Rik
Pla1a,Pla1a
Mcm2,Mcm2
Tpra1,Tpra1
Nab1,Nab1
Cd97,Cd97
Il17ra,Il17ra
Lamb1,Lamb1
Kcnn1,Kcnn1
Arrdc2,Arrdc2
Ppp1r17,Ppp1r17
Cd36,Cd36
Map2k7,Map2k7
Timm44,Timm44
Ap2a2,Ap2a2
Pnkp,Pnkp
Med25,Med25
Bcam,Bcam
Clptm1,Clptm1
Relb,Relb
Tomm40,Tomm40
Apoe,Apoe
Apoc2,Apoc2
Hbp1,Hbp1
Prkar2b,Prkar2b
Cdkn1b,Cdkn1b
Klf4,Klf4
Ap1m1,Ap1m1
Rab8a,Rab8a
Hmgn2,Hmgn2
Fam32a,Fam32a
Elf3,Elf3
Cyp2c29,Cyp2c29
Stard3nl,Stard3nl
Stk11,Stk11
Efna2,Efna2
Atp5d,Atp5d
Ppp5c,Ppp5c
Cdk12,Cdk12
Lipe,Lipe
Pafah1b2,Pafah1b2
Tbc1d8,Tbc1d8
D1Bwg0212e,D1Bwg0212e
Slc2a3,Slc2a3
Foxj2,Foxj2
Sri,Sri
Dgcr2,Dgcr2
Mical3,Mical3
Irf3,Irf3
Bcl2l12,Bcl2l12
Zfp959,Zfp959
Mpnd,Mpnd
Sh3gl1,Sh3gl1
Ebi3,Ebi3
Ccdc94,Ccdc94
Ranbp2,Ranbp2
Edar,Edar
Grk5,Grk5
Dvl3,Dvl3
Abcf3,Abcf3
Eif2b5,Eif2b5
Cyth2,Cyth2
Sult2b1,Sult2b1
Car11,Car11
Dlgap1,Dlgap1
Plag1,Plag1
Hck,Hck
Mrpl4,Mrpl4
Keap1,Keap1
Ap1m2,Ap1m2
Glg1,Glg1
Atp8b3,Atp8b3
Btbd2,Btbd2
Csnk1g2,Csnk1g2
Fam108a,Fam108a
Mob3a,Mob3a
Cacnb3,Cacnb3
Ccdc65,Ccdc65
Fkbp11,Fkbp11
Ddx23,Ddx23
Pld3,Pld3
Grik5,Grik5
Cd79a,Cd79a
Rabac1,Rabac1
Etv3,Etv3
Prkcsh,Prkcsh
Elavl3,Elavl3
Rab3b,Rab3b
St8sia6,St8sia6
Fcgrt,Fcgrt
Nosip,Nosip
Pih1d1,Pih1d1
Rps11,Rps11
Supt5h,Supt5h
Dll3,Dll3
Paf1,Paf1
Timm50,Timm50
Med29,Med29
Bicd1,Bicd1
Ncstn,Ncstn
Pex19,Pex19
Phyhip,Phyhip
Crhr2,Crhr2
Inmt,Inmt
Cyp4f18,Cyp4f18
Impdh1,Impdh1
Psg18,Psg18
Dusp3,Dusp3
Prodh,Prodh
Dgcr14,Dgcr14
Slc25a1,Slc25a1
Dgcr6,Dgcr6
Ddr1,Ddr1
Ier3,Ier3
Fosb,Fosb
Klc4,Klc4
Ercc1,Ercc1
Cyp17a1,Cyp17a1
As3mt,As3mt
Homer3,Homer3
Crtc1,Crtc1
Rnf215,Rnf215
Sec14l2,Sec14l2
Aven,Aven
Cp,Cp
Crot,Crot
Rps6ka1,Rps6ka1
Calb2,Calb2
Snrnp200,Snrnp200
Ciao1,Ciao1
Has1,Has1
Taf6l,Taf6l
Insig2,Insig2
Kpna6,Kpna6
Man1a,Man1a
Itpkc,Itpkc
Adck4,Adck4
Brd8,Brd8
Kif20a,Kif20a
Farsa,Farsa
Gcdh,Gcdh
Mast2,Mast2
Dnase2a,Dnase2a
Rad23a,Rad23a
Calr,Calr
Syce2,Syce2
Nfat5,Nfat5
Nob1,Nob1
Nqo1,Nqo1
Ppfia3,Ppfia3
Gys1,Gys1
Ruvbl2,Ruvbl2
Lin7b,Lin7b
Bax,Bax
Il7r,Il7r
Tfam,Tfam
Zfp81,Zfp81
Efnb3,Efnb3
Mmd,Mmd
Hlf,Hlf
Fam162a,Fam162a
Rpl8,Rpl8
Grm3,Grm3
Ssbp2,Ssbp2
Fancl,Fancl
Fam5b,Fam5b
Gstm5,Gstm5
Gstm7,Gstm7
Gstm3,Gstm3
Stat3,Stat3
Stat5a,Stat5a
Ptrf,Ptrf
Map3k11,Map3k11
Akt2,Akt2
Dnaja3,Dnaja3
Hmox2,Hmox2
5730403B10Rik,5730403B10Rik
B230120H23Rik,B230120H23Rik
Cwc15,Cwc15
Col5a3,Col5a3
Dnmt1,Dnmt1
Ppan,Ppan
Angptl2,Angptl2
Cacna1e,Cacna1e
Cacna1b,Cacna1b
Rg9mtd2,Rg9mtd2
Etv1,Etv1
Kifc2,Kifc2
Psap,Psap
Ikbkg,Ikbkg
Pax2,Pax2
Wars2,Wars2
Atn1,Atn1
Phb2,Phb2
Ptpn6,Ptpn6
Eno2,Eno2
Emg1,Emg1
Lpcat3,Lpcat3
Atp6v1f,Atp6v1f
Il12b,Il12b
Clcn5,Clcn5
Clcn3,Clcn3
Hif3a,Hif3a
Gpx6,Gpx6
Gpx5,Gpx5
Pde1c,Pde1c
Utp20,Utp20
Spic,Spic
9330159F19Rik,9330159F19Rik
Cul3,Cul3
Sst,Sst
Il11,Il11
Large,Large
Ddx56,Ddx56
Tmed4,Tmed4
Emid2,Emid2
Bid,Bid
Ralb,Ralb
Ppp1cc,Ppp1cc
Dnajb11,Dnajb11
Tbccd1,Tbccd1
Clec11a,Clec11a
Zfp324,Zfp324
Gab2,Gab2
Coro1c,Coro1c
Tax1bp1,Tax1bp1
Psg17,Psg17
Psg19,Psg19
Ctse,Ctse
Ndrg2,Ndrg2
Mettl17,Mettl17
Arhgef40,Arhgef40
Pnpla6,Pnpla6
Mcoln1,Mcoln1
Arhgef18,Arhgef18
Pkn2,Pkn2
Cd33,Cd33
Etfb,Etfb
Nkg7,Nkg7
Lim2,Lim2
Stxbp2,Stxbp2
Pcp2,Pcp2
Sgce,Sgce
Chn2,Chn2
Wwox,Wwox
Slbp,Slbp
Tyr,Tyr
Ghrhr,Ghrhr
Aqp1,Aqp1
Arid3b,Arid3b
Cnn2,Cnn2
Polr2e,Polr2e
Abca13,Abca13
Myo9b,Myo9b
Hdac9,Hdac9
Ly9,Ly9
Cd244,Cd244
Emr1,Emr1
Mtfp1,Mtfp1
Rab23,Rab23
Rab11a,Rab11a
Eif2b2,Eif2b2
Dlst,Dlst
Pgf,Pgf
Ulk2,Ulk2
Ccl24,Ccl24
Dgkq,Dgkq
Tmed11,Tmed11
Grap,Grap
Pou1f1,Pou1f1
Chmp2b,Chmp2b
Plod3,Plod3
Ap1s1,Ap1s1
Mapk13,Mapk13
Srpk1,Srpk1
Pax3,Pax3
Lbr,Lbr
Crabp2,Crabp2
Nes,Nes
Bcan,Bcan
Hapln2,Hapln2
Prcc,Prcc
Rrnad1,Rrnad1
Hdgf,Hdgf
Slc25a18,Slc25a18
Thop1,Thop1
Apba3,Apba3
Matk,Matk
Pias4,Pias4
Map2k1,Map2k1
Sgta,Sgta
Itgb1bp3,Itgb1bp3
5730437N04Rik,5730437N04Rik
Dtx2,Dtx2
Zp3,Zp3
Hspb1,Hspb1
Rasa4,Rasa4
Syt5,Syt5
Hnrnpa2b1,Hnrnpa2b1
Fxyd4,Fxyd4
Ccdc130,Ccdc130
Mri1,Mri1
Prkacb,Prkacb
Sgsh,Sgsh
Chd5,Chd5
Cstb,Cstb
Sh2b2,Sh2b2
Pex5,Pex5
Jkamp,Jkamp
Cd44,Cd44
Slc1a2,Slc1a2
Eif2ak4,Eif2ak4
Wdr1,Wdr1
Slc2a9,Slc2a9
Wisp1,Wisp1
Ndrg1,Ndrg1
4930550C14Rik,4930550C14Rik
Man2b1,Man2b1
Klf5,Klf5
Wdr83,Wdr83
Prdx2,Prdx2
Polr2a,Polr2a
Shbg,Shbg
Senp3,Senp3
Corin,Corin
Plekha8,Plekha8
G6pc2,G6pc2
Spc25,Spc25
Dnahc2,Dnahc2
Ripk4,Ripk4
Ufd1l,Ufd1l
Zfp287,Zfp287
Prlr,Prlr
Letm1,Letm1
Ubqln1,Ubqln1
Fgfr4,Fgfr4
Cadm3,Cadm3
Fcer1a,Fcer1a
Txn2,Txn2
Casp14,Casp14
Slc1a6,Slc1a6
Slc1a3,Slc1a3
Crbn,Crbn
Il5ra,Il5ra
Msh6,Msh6
Fbxo11,Fbxo11
Mlxipl,Mlxipl
Tbl2,Tbl2
Wbscr22,Wbscr22
Nid1,Nid1
Mcm5,Mcm5
Hmox1,Hmox1
Mprip,Mprip
Cic,Cic
Pafah1b3,Pafah1b3
Il27ra,Il27ra
Prkaca,Prkaca
Asf1b,Asf1b
Myl10,Myl10
Ddx39,Ddx39
Dnajb1,Dnajb1
Msh4,Msh4
Usp40,Usp40
Evx1,Evx1
Kbtbd4,Kbtbd4
Celf1,Celf1
Ndufs3,Ndufs3
Por,Por
Igf1r,Igf1r
Insr,Insr
Fcer2a,Fcer2a
Cyp2a5,Cyp2a5
Atp4a,Atp4a
Trim28,Trim28
Ube2m,Ube2m
Adcy9,Adcy9
Mef2c,Mef2c
Ctr9,Ctr9
Eif4g2,Eif4g2
Mrvi1,Mrvi1
Pcyt1a,Pcyt1a
Zfp592,Zfp592
Psmd4,Psmd4
Tmod4,Tmod4
Insrr,Insrr
Cabp5,Cabp5
Snx6,Snx6
Mthfd2,Mthfd2
Kit,Kit
Tomm40l,Tomm40l
Nr1i3,Nr1i3
Apoa2,Apoa2
Pan2,Pan2
Cs,Cs
Ampd3,Ampd3
Bcas2,Bcas2
Sh2d1a,Sh2d1a
Ctcf,Ctcf
Pard6a,Pard6a
Agrp,Agrp
Pvalb,Pvalb
Tfap4,Tfap4
Ranbp1,Ranbp1
Cd247,Cd247
Rfx5,Rfx5
Psmb4,Psmb4
Mmp8,Mmp8
Slc30a4,Slc30a4
Sqrdl,Sqrdl
Pldn,Pldn
Metap1,Metap1
Gpr108,Gpr108
Tnfsf14,Tnfsf14
Gata6,Gata6
Rsl1d1,Rsl1d1
Cnga2,Cnga2
Apc,Apc
Reep5,Reep5
Ergic3,Ergic3
Uqcc,Uqcc
Spo11,Spo11
Ncoa2,Ncoa2
Prl4a1,Prl4a1
Trh,Trh
Nr2c2,Nr2c2
Nr2c1,Nr2c1
Smpd4,Smpd4
Pex1,Pex1
Otx1,Otx1
Kctd20,Kctd20
Itgae,Itgae
Ctns,Ctns
P2rx5,P2rx5
Shpk,Shpk
Trpv1,Trpv1
Ephb3,Ephb3
Tuft1,Tuft1
Rcn1,Rcn1
Dnase1,Dnase1
Trap1,Trap1
Nat15,Nat15
1700037C18Rik,1700037C18Rik
Ankrd13d,Ankrd13d
Tyrp1,Tyrp1
Tpr,Tpr
Pdc,Pdc
BC003331,BC003331
Prg4,Prg4
Dhx34,Dhx34
Kptn,Kptn
Napa,Napa
Sra1,Sra1
Calcoco2,Calcoco2
Atp5g1,Atp5g1
Snf8,Snf8
Tbcb,Tbcb
Inpp5k,Inpp5k
Crkl,Crkl
2310043J07Rik,2310043J07Rik
Eps8l1,Eps8l1
Clint1,Clint1
Prss16,Prss16
Cdkal1,Cdkal1
Rhox6,Rhox6
5430419D17Rik,5430419D17Rik
Htra1,Htra1
Zbtb17,Zbtb17
Clcnkb,Clcnkb
Fam131c,Fam131c
Fblim1,Fblim1
Hspb7,Hspb7
Epor,Epor
Ccdc159,Ccdc159
Mob1b,Mob1b
Atp6v1b1,Atp6v1b1
Vax1,Vax1
Atp6v1b2,Atp6v1b2
Eps15l1,Eps15l1
Tep1,Tep1
Ttc5,Ttc5
Osgep,Osgep
Aamp,Aamp
Tmbim1,Tmbim1
Arpc2,Arpc2
Wbp7,Wbp7
Zbtb32,Zbtb32
Etv2,Etv2
Upk1a,Upk1a
Tmem147,Tmem147
Rps9,Rps9
Tfpt,Tfpt
Susd2,Susd2
Ggt5,Ggt5
Ggt1,Ggt1
Crip2,Crip2
Crip1,Crip1
Cbfa2t3,Cbfa2t3
Fbln1,Fbln1
Pgrmc1,Pgrmc1
Gcat,Gcat
Tek,Tek
Mpl,Mpl
Elovl1,Elovl1
Med8,Med8
Hyi,Hyi
Cdc20,Cdc20
Adamts4,Adamts4
Pvrl4,Pvrl4
Pfdn2,Pfdn2
Rnf114,Rnf114
C330007P06Rik,C330007P06Rik
Neurl1a,Neurl1a
Srm,Srm
Epha2,Epha2
Rbm14,Rbm14
Actn3,Actn3
A530013C23Rik,A530013C23Rik
Zdhhc24,Zdhhc24
Bbs1,Bbs1
Slc34a3,Slc34a3
Ndor1,Ndor1
Nelf,Nelf
Prl7a1,Prl7a1
Prl8a9,Prl8a9
Pdk1,Pdk1
Ptbp1,Ptbp1
Mvd,Mvd
Cyba,Cyba
Itih3,Itih3
Tmem110,Tmem110
Sfmbt1,Sfmbt1
Itih1,Itih1
Ihh,Ihh
Prkag3,Prkag3
Cryba2,Cryba2
Atp7b,Atp7b
Defb2,Defb2
Slc4a1,Slc4a1
Rundc3a,Rundc3a
Slc4a3,Slc4a3
Cdt1,Cdt1
Runx1t1,Runx1t1
Snai3,Snai3
Aprt,Aprt
Gtf2h1,Gtf2h1
Hfe,Hfe
Abhd1,Abhd1
Slc5a6,Slc5a6
Tcf23,Tcf23
Nphs1,Nphs1
Aplp1,Aplp1
Qrich1,Qrich1
P4htm,P4htm
Usp19,Usp19
Pola1,Pola1
Cdc42,Cdc42
Pknox1,Pknox1
D130043K22Rik,D130043K22Rik
Gmnn,Gmnn
Acot13,Acot13
Zfp184,Zfp184
Cyp27b1,Cyp27b1
Cdk4,Cdk4
B4galnt1,B4galnt1
Mettl1,Mettl1
Tspan31,Tspan31
Kif5b,Kif5b
Saal1,Saal1
Tph2,Tph2
Krt23,Krt23
Cnp,Cnp
Ttc25,Ttc25
Sulf2,Sulf2
Sod2,Sod2
Tmco6,Tmco6
Stambp,Stambp
Ezh1,Ezh1
Hap1,Hap1
Leprel4,Leprel4
Ctnnb1,Ctnnb1
Eif1b,Eif1b
Klk4,Klk4
Chrd,Chrd
Psmd2,Psmd2
Syngr3,Syngr3
Vars,Vars
D17H6S56E-3,D17H6S56E-3
Hspa1l,Hspa1l
Slc44a4,Slc44a4
Msh5,Msh5
Abhd16a,Abhd16a
Neu1,Neu1
Ddah2,Ddah2
Clic1,Clic1
Ly6g6c,Ly6g6c
Lsm2,Lsm2
Pole,Pole
Atp1a2,Atp1a2
Atp1a4,Atp1a4
Casq1,Casq1
Stx1a,Stx1a
Ceacam9,Ceacam9
Zfp775,Zfp775
Scube2,Scube2
Mrpl49,Mrpl49
Dennd2c,Dennd2c
Mark3,Mark3
Gatad1,Gatad1
Pcdha4,Pcdha4
2310003L06Rik,2310003L06Rik
M6pr,M6pr
Lrrc8a,Lrrc8a
Mc5r,Mc5r
Ppp2r1a,Ppp2r1a
Fance,Fance
Tinf2,Tinf2
Tssk4,Tssk4
Hapln4,Hapln4
Dus3l,Dus3l
Gtpbp3,Gtpbp3
Tgfbr1,Tgfbr1
Homer1,Homer1
Rad51c,Rad51c
Gabrb2,Gabrb2
Cav1,Cav1
Arpp19,Arpp19
Bcl2l1,Bcl2l1
Khsrp,Khsrp
Dio2,Dio2
Ccdc124,Ccdc124
Cct4,Cct4
0610009B22Rik,0610009B22Rik
Cpt1c,Cpt1c
Twist2,Twist2
Zfp655,Zfp655
Rhoa,Rhoa
Zmiz1,Zmiz1
Ankrd26,Ankrd26
Aldh16a1,Aldh16a1
Hnrnpa0,Hnrnpa0
Prrg2,Prrg2
Hnrnph1,Hnrnph1
1700019E19Rik,1700019E19Rik
Id3,Id3
Tcap,Tcap
Arid1a,Arid1a
Crlf1,Crlf1
Ctsd,Ctsd
Rplp1,Rplp1
4931407G18Rik,4931407G18Rik
Hmgcll1,Hmgcll1
Ttc9b,Ttc9b
Phox2a,Phox2a
Abhd8,Abhd8
Rabl5,Rabl5
Fzd3,Fzd3
1700008O03Rik,1700008O03Rik
Mid1ip1,Mid1ip1
Ap2s1,Ap2s1
Fgfrl1,Fgfrl1
4930432K21Rik,4930432K21Rik
Fhl2,Fhl2
2310044H10Rik,2310044H10Rik
Clstn3,Clstn3
Fbxw9,Fbxw9
Spib,Spib
Fnbp4,Fnbp4
Lass4,Lass4
Scrn3,Scrn3
Phax,Phax
