GeneSymbol,PValue
Hmgb2,0.0
Ppp1r8,0.0
Set,0.0
Nfkb1,0.0
Crlf3,0.0
Stat6,0.0
Mef2d,0.0
Cdk4,0.0
Mybbp1a,0.0
Acsl5,0.0
Ptges2,0.0
Hells,0.0
Runx3,0.0
Cc2d1a,0.0
Ezh2,0.0
Klf15,0.0
Bmpr1a,0.0
Phtf2,0.0
Phb,0.0
Runx1,0.0
Lsm2,0.0
Foxm1,0.0
Arf5,0.0
Tcf3,0.0
Bod1,0.0
Tsc22d1,0.0
Lrrfip1,0.0
Rela,0.0
Nostrin,0.0
Etv3,0.0
Nfatc1,0.0
Ddx58,0.0
H2-D1,0.0
Tbl1xr1,0.0
Ripk1,0.0
Timm8a1,0.0
Pa2g4,0.0
Elf1,0.0
Parp9,0.0
Adar,0.0
Ssrp1,0.0
Stat1,0.0
Tbx3,0.0
Cic,0.0
Pcna,0.0
Actr2,0.0
Ostf1,0.0
Pigf,0.0
Snrpf,0.0
Tcf21,0.0
Irf8,0.0
Hltf,0.0
Sp100,0.0
Zc3h7a,0.0
Cct2,0.0
Hhex,0.0
Gtf2f1,0.0
Dnm2,0.0
Maged1,0.0
Tacc2,0.0
Gtf2f2,0.0
Cxxc1,0.0
Trim30a,0.0
Top2a,0.0
Hnrnpab,0.0
E2f2,0.0
Irf9,0.0
Mier1,0.0
Sarnp,0.0
Ttc7,0.0
Mcl1,0.0
Tmpo,0.0
Tfdp1,0.0
Nfib,0.0
Nfkbiz,0.0
Kdm2a,0.0
Ndn,0.0
Casp4,0.0
Pik3ap1,0.0
Zfp36,0.0
Irf5,0.0
Maf,0.0
Mybl2,0.0
Mitd1,0.0
Pml,0.0
Uhrf1,0.0
Mbd3,0.0
Irf7,0.0
Smad1,0.0
Tcea1,0.0
Smarcc1,0.0
Ikzf1,0.0
Prpf38b,0.0
Npm1,0.0
Nolc1,0.0
Gtf2b,0.0
Tbx20,0.0
Il10rb,0.0
Erh,0.0
Myh14,0.0
Pfn1,0.0
Klf6,0.0
Xaf1,0.0
Mafk,0.0
Rbbp8,0.0
Zc3h8,0.0
Pou2f2,0.0
Casp8,0.0
Spata24,0.0
Klf9,0.0
Fli1,0.0
Tcea3,0.0
Trim16,0.0
Def6,0.0
Morc3,0.0
Atf6b,0.0
Kctd15,0.0
Chd1,0.0
Arhgdib,0.0
Treml2,0.0
Ruvbl2,0.0
Taf6l,0.0
Phf5a,0.0
Mafg,0.0
Men1,0.0
Dhx8,0.0
Tmf1,0.0
Nup62,0.0
Myh10,0.0
