GeneSymbol,PValue
Exo1,0.0
Tfdp1,0.0
Tnfaip3,0.0
Gli1,0.0
E2f8,0.0
Ttf2,0.0
Dnajc2,0.0
Brip1,0.0
Set,0.0
Tcf7l1,0.0
Fbxo5,0.0
Hmgb2,0.0
Uhrf1,0.0
Pcna,0.0
Taf1d,0.0
Ddx1,0.0
Ssrp1,0.0
Ercc6l,0.0
Dis3,0.0
Med6,0.0
Hat1,0.0
Taf5,0.0
Hnrnpab,0.0
Rbmxl1,0.0
Sarnp,0.0
Tmpo,0.0
Mtf2,0.0005
Mcm6,0.0005
Stat6,0.0005
Irf9,0.0005
Hnrpdl,0.0005
Gli2,0.0005
Cct5,0.001
Pa2g4,0.0015
Timeless,0.0015
Mms22l,0.002
Mad2l1,0.002
Psmc3ip,0.002
Mcm3,0.002
Nup133,0.002
Mcm7,0.003
Smarca5,0.003
Smarce1,0.003
E2f1,0.003
Fubp3,0.0035
Dtl,0.0035
Mcm5,0.004
Mcm4,0.0045
Nup37,0.0045
Stat1,0.0045
Msh6,0.005
Nup107,0.005
Nfkb1,0.0055
Mcm2,0.0055
Orc6,0.0055
Tardbp,0.0055
Ncaph,0.006
Lig1,0.006
Kif22,0.0065
Mcm8,0.007
Top2a,0.007
Mis18bp1,0.007
Eri2,0.007
Dsn1,0.008
Fen1,0.008
Gli3,0.008
Npm1,0.0085
Tgif2,0.0085
Xpo1,0.0085
Kntc1,0.009
Dscc1,0.009
Rnps1,0.0095
Ikzf1,0.0095
Nolc1,0.01
Rad54l,0.0105
Melk,0.0105
Runx1,0.0105
Zfp711,0.011
Fignl1,0.011
Klf6,0.0115
Tacc3,0.012
Irf1,0.012
Lrr1,0.012
Ncapd2,0.012
Kpna2,0.0125
Prim2,0.013
Nfatc1,0.014
Gtf2e2,0.0145
Irf2,0.015
Dtymk,0.015
Impdh2,0.0155
Plk4,0.0175
Nup205,0.0185
Nup93,0.0185
Rfc5,0.019
Sgol1,0.02
Nup62,0.0215
Rbbp8,0.0235
Topbp1,0.0235
Prim1,0.0255
Pold1,0.0255
Trip13,0.026
Smc2,0.028
Smpd4,0.028
Prc1,0.0285
Rad51,0.0295
Trim59,0.0295
Ruvbl1,0.031
Snrpa1,0.032
Nup85,0.032
Mak16,0.032
Ska3,0.032
Skp2,0.0325
Pole,0.0325
Larp7,0.035
Fbl,0.038
Tex10,0.0385
Wdr3,0.042
Irf5,0.043
Hnrnpm,0.0435
Nkrf,0.044
Oip5,0.044
Cenpn,0.0445
Polr2b,0.0445
Stat5b,0.045
Atf1,0.0455
Lyar,0.0475
Sfpq,0.048
Tcp1,0.0485
Racgap1,0.0485
Pbk,0.049
Gins2,0.0495
Ncapg2,0.0505
Cacybp,0.0505
Dut,0.056
Cenpf,0.0565
Stat3,0.058
Smarcc1,0.059
Nup155,0.0595
Wdhd1,0.061
Nusap1,0.062
Ddx20,0.063
Haus1,0.0635
4930579G24Rik,0.0645
Ska1,0.0655
Ndc80,0.066
Srrt,0.066
Snrpe,0.0665
Nkap,0.068
Hdac2,0.068
Hirip3,0.069
Shcbp1,0.0695
Tada2a,0.0705
Nasp,0.0715
Ran,0.072
Tsr1,0.072
Zfp330,0.073
Ncapg,0.0735
Lrrc40,0.0735
Ska2,0.0745
Cenpt,0.075
Asf1b,0.077
Ilf3,0.077
Rad51ap1,0.0775
Kdm2b,0.079
Haus3,0.0795
Tipin,0.0795
Ppp1r8,0.0805
Lbr,0.0805
Dnmt3a,0.081
Taf2,0.083
Rrp1b,0.084
Nfix,0.087
Nuf2,0.089
Mki67ip,0.089
Taf9,0.089
Ccnb2,0.0895
Bub1,0.09
Espl1,0.092
Ect2,0.093
Kif2c,0.093
Cstf2,0.0945
Psip1,0.0945
Trim28,0.096
Zfp553,0.096
Zwilch,0.0965
Eme1,0.097
Gtf3c4,0.099
Cep55,0.1005
H2afx,0.1005
Birc5,0.101
Nsmce2,0.101
Rbbp7,0.1025
Rrm1,0.103
Alg13,0.103
Foxm1,0.11
Hmga2,0.1135
Cdc5l,0.114
Kif4,0.116
Zmynd19,0.116
Gar1,0.1205
Cdc25c,0.121
Uba2,0.122
Adnp2,0.1225
Coil,0.123
Elf1,0.1235
Sf3a1,0.124
Gins1,0.1245
Rpa2,0.126
Rbm12,0.126
Usp37,0.127
Prmt6,0.1275
Sp5,0.1275
Rfc1,0.1285
Cks1b,0.1295
Srsf7,0.133
Chek2,0.133
Cdk1,0.1355
Kifc5b,0.1355
Klf9,0.136
Tsn,0.1365
Rfc4,0.1395
Zmym1,0.1405
Kdm1a,0.1415
Polr1e,0.144
Mki67,0.1455
Mtbp,0.148
Gen1,0.1485
Mlf1ip,0.149
Glrx3,0.1495
Esco2,0.1495
Cul4b,0.1505
Suv39h2,0.1505
Kif20a,0.1505
Rbmx2,0.155
Cct2,0.1555
Cenpk,0.1585
Fam169a,0.1595
2810417H13Rik,0.1605
Snrnp40,0.1605
Ezh2,0.1625
4632434I11Rik,0.163
Rbm8a,0.1635
Nr1d1,0.164
Pola1,0.1645
H2afz,0.165
Cenpw,0.1655
Dck,0.1655
Tbp,0.1675
Farsb,0.1675
D2Ertd750e,0.168
Gemin6,0.171
Topors,0.1725
Serpinh1,0.1745
Lsm3,0.1755
Nap1l1,0.1765
Ddx52,0.177
Sumo2,0.177
Rtf1,0.18
Lamb1,0.1815
Pask,0.182
Snrpd1,0.183
