GeneSymbol,PValue
Bnc2,0.0
Zfp423,0.0
Gli3,0.0
Tead2,0.0005
Gli1,0.006
Zfp217,0.0345
Rbpj,0.04
Gli2,0.054
Col1a1,0.055
Col3a1,0.0555
Col6a1,0.0635
Fstl1,0.0635
Col1a2,0.0645
Srpx,0.0815
Wnt5a,0.088
Fbn1,0.09
Zeb2,0.1015
Col6a2,0.1315
Lgals1,0.132
Efs,0.1375
Cdh11,0.142
Zfp532,0.166
Tgfb1i1,0.1805
Cnbp,0.216
Mafg,0.216
Tgfb3,0.2675
Twist2,0.281
Snai2,0.292
Prkcdbp,0.303
Sfrp1,0.313
Nexn,0.3195
Cxcr7,0.323
Aplnr,0.324
Usp46,0.325
Hoxc8,0.3265
Phb2,0.337
Lrrc17,0.369
Lass5,0.3985
Tgif2,0.412
Xpo7,0.4345
Taf6l,0.452
Tet1,0.5285
Tcea1,0.5375
Trmt2b,0.558
Aars,0.602
Cdk4,0.604
Spr,0.624
Zfp618,0.642
Mier2,0.6555
Pdlim4,0.656
Klhl23,0.6595
Fbn2,0.66
Gtf2f2,0.661
Dedd2,0.662
Myl9,0.662
Shc1,0.665
Zfp64,0.6655
Ppp1r8,0.6655
Nfatc4,0.666
Zfp13,0.667
Twist1,0.668
Zfp263,0.6685
Ankrd32,0.6725
Mybbp1a,0.6735
Tmem119,0.6745
Arhgap28,0.676
Erh,0.6765
Cd34,0.678
Pdlim2,0.679
Slc24a3,0.6815
Dmtf1,0.6825
Tnpo2,0.6835
Rab3a,0.6855
Rnf4,0.6935
Ruvbl2,0.6935
Lrrfip1,0.725
Sphk1,0.736
Sin3a,0.748
Wdr45,0.759
Gabpb2,0.773
Hmga2,0.779
Tmf1,0.816
Cog5,0.8455
Kdm5a,0.8505
Tmod2,0.859
Taf9b,0.8625
Phf5a,0.868
Blm,0.868
Ccdc58,0.892
Apex1,0.9135
Cenpq,0.9185
Foxj1,0.931
Pa2g4,0.932
Gata2,0.936
Chd8,0.9575
Brca1,0.962
Nfe2l2,0.966
Mterfd1,0.969
Gata3,0.9745
Myst4,0.9835
Bms1,0.987
Elk4,0.989
BC055324,0.9965
Abt1,0.9975
Atad5,0.9985
Brca2,0.999
Elk3,0.9995
Phf21a,1.0
Zfp711,1.0
Nolc1,1.0
Nckap5l,1.0
Trim28,1.0
Basp1,1.0
Fosb,1.0
Bptf,1.0
Cyp2j6,1.0
Zfp827,1.0
Elf1,1.0
Akap1,1.0
Tcf25,1.0
Calcoco1,1.0
Hif1a,1.0
Lrba,1.0
Kdm3a,1.0
Cdk12,1.0
Tardbp,1.0
Irf6,1.0
Tcf12,1.0
Foxa2,1.0
Baz2a,1.0
Nr4a1,1.0
Rprd2,1.0
Rae1,1.0
Ehf,1.0
Tbc1d19,1.0
Prkaa2,1.0
Ppp1r18,1.0
Cdkn2a,1.0
Mef2d,1.0
Mll3,1.0
Zfp386,1.0
Rb1cc1,1.0
Tcea2,1.0
Map3k2,1.0
Ccnyl1,1.0
Tcf15,1.0
Srebf2,1.0
Vcpip1,1.0
Prkaa1,1.0
Appbp2,1.0
Pten,1.0
Pld1,1.0
Tbc1d8b,1.0
Casp7,1.0
Foxm1,1.0
Klf9,1.0
Atp6v1h,1.0
Kdm5b,1.0
Morc3,1.0
Zfp35,1.0
Xpnpep1,1.0
Zbtb48,1.0
Nr2c2,1.0
Brd7,1.0
Zfp384,1.0
Mll2,1.0
Prpsap1,1.0
Frg1,1.0
Pcna,1.0
Fxyd5,1.0
Nfkb1,1.0
Klf7,1.0
Ilf3,1.0
Cited1,1.0
Atg16l1,1.0
Serpinb9b,1.0
Ccdc53,1.0
Rapgef4,1.0
Zfp26,1.0
Nr5a2,1.0
Hbp1,1.0
2300009A05Rik,1.0
Irx3,1.0
Nfe2l1,1.0
