GeneSymbol,PValue
Nkap,0.0
Pcna,0.0
Med6,0.0
Tardbp,0.0
Zfp26,0.0
E2f8,0.0
Nfib,0.0
Hmgb2,0.0
Tead1,0.0
Suz12,0.0
Ppp1r8,0.0
Rbbp5,0.0
Trim33,0.0
Brip1,0.0
Esrrb,0.0
Pa2g4,0.0
Hnrnpk,0.0
Hnrnpab,0.0
Stat3,0.0
Rtf1,0.0
Tmpo,0.0
Zzz3,0.0
Mcm8,0.0
Trp53,0.0
Set,0.0
Rnf4,0.0
Trp53bp1,0.0005
Tfap2c,0.0005
Creb3,0.0005
Gtf2e2,0.0005
Nr1d1,0.0005
Zfp329,0.001
Sfpq,0.0015
Naca,0.0015
Zfp280c,0.002
Nkrf,0.0025
Sarnp,0.0025
Hdac2,0.003
Nolc1,0.0035
Psmc3ip,0.004
Rbmx,0.004
Ddx20,0.0045
Hdac1,0.005
Fubp1,0.0055
Snrpe,0.0055
Zfp524,0.006
Rps3,0.007
Foxm1,0.0085
Zfp292,0.009
Ttf2,0.01
Tfdp1,0.01
Sp1,0.01
Ruvbl2,0.0105
Dnajc2,0.0115
Smarcc1,0.013
Taf1d,0.0135
Sub1,0.0135
Dnmt3b,0.0145
Zfp326,0.015
Pbrm1,0.0155
Ttk,0.0155
Eri1,0.0165
Rad51ap1,0.017
Sgol2,0.017
Thoc1,0.0175
Ilf2,0.0185
Ahr,0.0185
Taf13,0.0195
Prdm4,0.02
Atf1,0.02
Ube2t,0.0205
Kpnb1,0.025
Ddx21,0.025
Phf20,0.025
Kdm2b,0.0265
Srsf3,0.0265
Hmga2,0.027
Rfc3,0.0295
Foxh1,0.0305
Yap1,0.0315
Cstf2,0.0335
Lhx1,0.0355
Ubp1,0.0355
Cggbp1,0.0365
Taf2,0.0385
A830080D01Rik,0.041
Zfp512,0.042
Nhp2l1,0.043
Adnp2,0.043
Ube2c,0.0435
Ahctf1,0.045
Bmi1,0.0475
Aspm,0.0495
Dek,0.0515
Cdk9,0.052
Zfp46,0.0525
Phtf2,0.0525
Zfp217,0.0595
Ptges2,0.06
Cnbp,0.06
E2f1,0.063
Syncrip,0.0645
Brd8,0.065
Usp1,0.065
Srsf7,0.0665
Trim28,0.0665
Aebp2,0.068
Irf3,0.0685
Tada2a,0.069
Rpl13a,0.0705
Cenpp,0.0715
Hnrpdl,0.0715
Nuf2,0.072
Traip,0.0735
Rrm1,0.0735
Rrm2,0.0745
Tcerg1,0.0745
Stil,0.0745
Pwp1,0.075
Fubp3,0.0755
Zfp451,0.076
Zbtb7b,0.076
Banp,0.076
Birc5,0.077
Nr3c1,0.0775
Zfp384,0.0775
Zfp422,0.0775
Gabpb1,0.0785
Dhx15,0.0785
Arhgap29,0.0795
Cad,0.0795
Armc10,0.08
2610318N02Rik,0.08
Nupl1,0.083
Top2a,0.0835
Cep55,0.0835
Zfp322a,0.084
Hmmr,0.0855
Ssrp1,0.0855
Nono,0.0855
Orc2,0.086
Lin54,0.0875
Spag5,0.0875
Tpx2,0.089
Cdc25c,0.0905
Erf,0.091
Tpbg,0.092
Kif11,0.093
Lsm3,0.093
Palb2,0.0935
Nr2c1,0.0945
Kif20a,0.0975
Hrsp12,0.099
Smarce1,0.0995
Sp5,0.0995
Ppp1cc,0.0995
Mdc1,0.1015
Atad2,0.1015
Pole2,0.1025
Phf6,0.103
Dpys,0.1035
Tubb5,0.1035
Srsf1,0.104
Topors,0.1045
Rpa3,0.1055
Ect2,0.106
Zfp711,0.1065
Wnt5a,0.1065
Hmgn2,0.1065
Tgif2,0.107
Zfp354c,0.1075
Casp8ap2,0.108
D2Ertd750e,0.1085
Lamb2,0.1085
Mcph1,0.1085
Phb,0.1085
Cdk2ap1,0.1105
Kif20b,0.1115
E2f2,0.112
Edf1,0.114
Uba2,0.114
Depdc1a,0.114
Cdk2,0.1145
Myef2,0.115
Rnf10,0.115
Mtbp,0.116
Cdk1,0.1175
Chtf18,0.1175
Cdc20,0.119
Hnrnph1,0.1195
Cenpk,0.12
Matr3,0.1205
Ska2,0.124
1110054O05Rik,0.125
Kif23,0.1275
Ckap2,0.128
Taf5,0.13
Cenpc1,0.13
Ccna2,0.1305
Snai2,0.131
E2f4,0.131
Taf1,0.1315
Zmym1,0.1315
Lin9,0.1315
Bptf,0.1325
Bcor,0.133
Smarca5,0.1335
Espl1,0.1345
Sf3a3,0.135
Sart3,0.137
Zbed4,0.138
Ppih,0.1385
Zfx,0.139
Ccnb2,0.1405
Haus5,0.1405
Ddx1,0.1405
Dmrt1,0.141
Wdr36,0.141
Nr2f2,0.142
Gen1,0.1425
Ccdc80,0.1425
Ckap2l,0.1455
Fgd1,0.1465
Tmem209,0.148
Trip13,0.1485
Dvl2,0.1495
Sytl2,0.154
Polr2h,0.154
Zfp74,0.155
Cks1b,0.1585
Ncl,0.1585
Sf3b3,0.16
Zfp143,0.163
Sumo1,0.164
Runx1,0.165
Mastl,0.165
E2f3,0.167
Sae1,0.1675
Cenpl,0.168
Zbtb41,0.169
Haus6,0.169
Zfp473,0.1705
Tmem48,0.171
Gsg2,0.1715
Noc3l,0.172
Snrpd1,0.173
Dedd,0.1735
Plk1,0.1735
Esco2,0.175
Cenpw,0.176
Dck,0.1775
Kif18a,0.179
Rbl1,0.1795
Pnn,0.1805
Mki67,0.1805
Luc7l3,0.181
Cenpf,0.1815
Uhrf1,0.1815
Vasp,0.184
Cenpn,0.1845
Mlf1ip,0.186
Rnps1,0.187
Zbtb1,0.187
Cdc5l,0.189
Gins2,0.1895
2810417H13Rik,0.19
Kbtbd8,0.191
Ssbp2,0.1915
Casc5,0.192
Ccnf,0.1945
Nfia,0.195
Rif1,0.1975
Nxt1,0.1975
Tcp1,0.1975
Rpl30,0.1995
Stmn1,0.1995
Rybp,0.2045
Eif3c,0.2045
Scaf11,0.2055
Smc4,0.206
Wdr77,0.208
Cbfb,0.2085
Upf3b,0.209
Phf16,0.211
Zfp518a,0.2115
Sall2,0.2125
Hltf,0.2145
Asf1b,0.215
Hnrnpa0,0.2175
Kif2c,0.2195
Rps17,0.22
Rpl8,0.2205
Prpf40a,0.2205
Ets1,0.221
Slc38a4,0.221
Mbd2,0.221
Fam76b,0.2245
Xpo1,0.225
Erh,0.226
Btbd10,0.231
Rbm12,0.231
Cdh2,0.2315
Gsr,0.2325
Gulo,0.2345
Parp1,0.2375
Wdr3,0.238
Coil,0.2385
Pus7,0.24
Mlycd,0.24
Smc3,0.241
Srrt,0.2445
Chd1,0.2445
Bdp1,0.2455
Tet1,0.2465
Sip1,0.249
Wdhd1,0.2505
Rbbp4,0.251
2610029G23Rik,0.2535
Myo5c,0.2545
Ash2l,0.2555
Fzd3,0.256
Emg1,0.2565
Zfp1,0.257
Sall4,0.2585
Rbmxl1,0.2605
Snapc3,0.261
Bub1,0.2635
Cdkn2a,0.2645
Vrk1,0.2645
Tmem130,0.2655
Zfp148,0.2665
Zranb2,0.267
Suv39h1,0.2675
Timeless,0.268
Lrrfip1,0.268
Zwilch,0.2685
4930579G24Rik,0.269
Nae1,0.27
Rbbp7,0.271
Ccdc18,0.273
Rpl10a,0.2735
Smn1,0.2745
Prss23,0.2765
Mad2l1,0.2775
Itm2b,0.278
Ythdc1,0.279
Pcid2,0.2805
Fam111a,0.2815
Smc1a,0.282
Cks2,0.282
Toe1,0.2835
Dnttip2,0.284
Sox4,0.2845
Chek2,0.2855
Rad54l,0.2875
Exo1,0.288
Cdca3,0.2905
Esf1,0.2915
2610027L16Rik,0.2935
Rpl6,0.294
Rpl19,0.294
Xrn2,0.2955
Psip1,0.297
Pask,0.297
Sox12,0.298
Hmgn3,0.299
Basp1,0.3
4632434I11Rik,0.3
Zfp184,0.3005
Parp2,0.301
Trim27,0.304
Atic,0.3055
Rbl2,0.3055
Bcl3,0.307
Rsbn1,0.307
Dmtf1,0.3075
Hmg20b,0.308
Mnd1,0.3095
Etaa1,0.3095
Zfp280d,0.3115
Smc2,0.3125
Rpl34,0.313
Gstm2,0.315
Ptn,0.315
Smad2,0.3155
Il1rap,0.3165
Smchd1,0.3175
Tcof1,0.3175
Kcnj15,0.318
Cenpa,0.3185
Stk10,0.319
Zfp93,0.3195
Zfp2,0.3195
Zfp553,0.3195
Adat1,0.32
Aes,0.32
Nr2f6,0.3205
Tfap4,0.3215
Zfp110,0.3215
Crebzf,0.322
Gmeb1,0.323
Mettl10,0.3235
Hmbox1,0.3245
Npat,0.3245
Cxcl12,0.325
Klhl7,0.325
Ddx41,0.325
Gtf2b,0.325
Psrc1,0.325
Prelp,0.3265
Ranbp1,0.3265
Gipc2,0.328
Mcm4,0.329
Ccbl2,0.329
Prrx2,0.33
Tbx3,0.3315
Cntnap2,0.333
Kdm1a,0.3335
Itih2,0.3335
Arhgef5,0.334
Patz1,0.3345
Serinc2,0.3345
Rreb1,0.3345
Antxr2,0.3345
Smndc1,0.3355
Gli2,0.3365
Nup107,0.337
Gtf2h5,0.338
BC018507,0.338
Tbp,0.3385
Golm1,0.3405
Snrpg,0.341
Pogz,0.3415
Topbp1,0.342
Nup155,0.3425
Ddx31,0.3435
Drap1,0.3435
Rpl14,0.3445
Sgol1,0.3465
Hopx,0.347
Stat6,0.347
Sdhc,0.3495
Tshz1,0.3525
Mybbp1a,0.3525
Plk4,0.354
Ska3,0.3545
Mms22l,0.3555
Pdk2,0.357
Orc5,0.3575
Med4,0.358
Zcchc18,0.358
Zfp472,0.359
Grhl3,0.36
Ncbp2,0.361
Rara,0.362
Gtf3c4,0.3635
Zfp64,0.3645
Pgrmc1,0.365
Mis18bp1,0.366
8430410K20Rik,0.366
Cacybp,0.3665
Atxn1l,0.368
Rfc5,0.368
Polr1b,0.3685
Exosc3,0.369
Taf9,0.369
Rgmb,0.3695
Stk17b,0.3695
Csda,0.37
Mysm1,0.3705
Zfp865,0.371
Fbxo5,0.372
Ddx39b,0.373
Mettl3,0.373
Tsn,0.374
Npm1,0.3745
Phf21b,0.3745
Pemt,0.375
Utp15,0.3755
Zfp932,0.3765
Tbca,0.377
Tcf3,0.378
Cirh1a,0.3795
Api5,0.3795
Utp18,0.3795
A630001G21Rik,0.382
Spata5,0.382
Rnf138,0.3825
Arid5b,0.3865
Vbp1,0.388
Cenpt,0.389
Sf3b1,0.389
Tcf7l2,0.3915
Hnrnpd,0.3925
Phax,0.393
Ing5,0.394
Ahsg,0.3945
Rplp2,0.3955
Ebf3,0.3955
Tacc3,0.397
Phf21a,0.399
Jdp2,0.4
Epcam,0.4015
Tceanc,0.4035
Junb,0.4105
Zfp395,0.412
Serbp1,0.4125
Rad51c,0.4125
Dcaf15,0.4155
Gpr85,0.4155
Kank1,0.417
Gna13,0.418
Ppia,0.419
Zfp821,0.419
Rfc2,0.4205
Snrpa1,0.421
Zmym4,0.422
Cpsf6,0.425
Scg5,0.4255
Chd4,0.426
Edc3,0.4265
Hmgb1,0.4265
Rpl3,0.4265
Erbb2,0.427
Ctcf,0.4275
Gtf2f1,0.4275
Rfc1,0.429
Sin3a,0.429
Mtf2,0.432
Prim1,0.432
Cbx5,0.4345
Nol8,0.435
1110037F02Rik,0.4355
Zc3hc1,0.4365
Prdm15,0.4385
Ylpm1,0.44
Slc7a6os,0.441
Rps27a,0.4415
Phf14,0.4415
Cdkn3,0.4425
Hnrnpr,0.444
Etv1,0.444
D10Wsu102e,0.4455
Fgfbp1,0.447
Eif3f,0.447
S100pbp,0.447
H1fx,0.447
Arhgef26,0.448
Myh14,0.4485
Nasp,0.4495
Ppil4,0.4495
Sfmbt1,0.45
Fen1,0.45
Khk,0.4505
Depdc1b,0.4505
Map2k3,0.4525
Sestd1,0.454
Ino80e,0.454
Fkbp8,0.4555
Eif3e,0.4555
Pglyrp1,0.4555
Ddx46,0.4565
Metrnl,0.4575
Vars,0.4585
Irf1,0.4585
Zmpste24,0.4595
Utp3,0.4595
Tmem194b,0.4605
Pecr,0.461
Dhx36,0.462
Kcnk12,0.464
Dtwd2,0.467
Nfx1,0.467
Nfatc1,0.469
Rps6ka1,0.4715
Diap3,0.472
Mta3,0.4725
Taf11,0.473
Phip,0.473
Zfp560,0.4775
Plcd1,0.4785
Slc52a3,0.4785
Lrwd1,0.481
Zfp335,0.481
Cdcp1,0.4815
Xrcc6,0.482
Nup153,0.483
Wdr8,0.484
Tes,0.485
Rbm3,0.485
Psma2,0.485
Zfp276,0.4855
Zfp120,0.4855
Nrf1,0.486
Oip5,0.4875
Ggcx,0.4875
Cdc25b,0.488
Fzr1,0.4885
Wdr46,0.4885
Hn1,0.4885
Hnrpll,0.49
Gldc,0.49
Ncapg2,0.4915
Fundc2,0.492
Fosl2,0.492
Zfp251,0.4925
Avpr1a,0.4925
Cpeb4,0.4935
Mex3b,0.494
Hcfc2,0.494
Mcm5,0.495
Nr1h2,0.495
Lrr1,0.497
Adsl,0.4985
Ripk3,0.499
Rbm14,0.501
Hagh,0.501
Ppp4c,0.5015
Stat5b,0.5015
Gtf2f2,0.5015
Meis2,0.5025
Iqcb1,0.503
Bmp2,0.5035
Mcm2,0.504
Rcc2,0.5055
Skp2,0.5065
Mir17hg,0.508
Rest,0.508
Kntc1,0.509
Zfp408,0.51
Rpgr,0.5105
Mkrn1,0.5125
Tuba1b,0.513
Ercc6l,0.5135
H2afz,0.5135
Relb,0.514
Nfkb1,0.5155
A230050P20Rik,0.516
Kcnk1,0.5165
Orc6,0.519
Cdadc1,0.52
Cul7,0.521
Casp2,0.521
Fyttd1,0.521
Rttn,0.5215
Naa16,0.5215
Bbx,0.5245
Creb1,0.525
Pwwp2a,0.5255
N4bp2,0.5265
Eif3b,0.528
Atr,0.528
Smpd4,0.529
Hnrnpu,0.5295
Mcrs1,0.5295
Ikzf1,0.5295
Fignl1,0.5295
Mrfap1,0.5305
Asf1a,0.5325
C8b,0.5355
Plp2,0.536
Ehmt2,0.5365
Cetn3,0.538
Phf12,0.538
Cog7,0.5385
Eif2a,0.54
Srsf6,0.5405
Cenpb,0.5415
Rbm22,0.5425
Prmt10,0.5425
Gins1,0.5445
Zmynd19,0.5445
Snx5,0.548
Btf3l4,0.5485
Elf1,0.551
2700049A03Rik,0.5515
Tia1,0.5515
Fip1l1,0.553
Pds5b,0.5545
5530601H04Rik,0.5555
Ctdspl2,0.556
1110038B12Rik,0.557
Gmeb2,0.558
Rpl31,0.558
Cstf1,0.5605
Gtf2e1,0.561
Mcm3,0.561
Rbm4,0.561
Rpl23a,0.561
Cox5a,0.5625
Ubap2l,0.563
Nfkb2,0.563
Nrm,0.564
Pde8a,0.5645
Ndufaf3,0.5655
Tcfl5,0.566
Nup37,0.5665
Pole,0.5675
Spc25,0.568
Chmp2b,0.5685
Nosip,0.569
Hnrnpa3,0.569
Sirt1,0.571
Rheb,0.5715
Rab27b,0.572
Lsm14a,0.5725
Gtf2h1,0.5725
Sav1,0.573
Cenpj,0.574
Hsp90ab1,0.5745
Ddx58,0.575
Ywhaq,0.575
Noc2l,0.5755
Zfp317,0.5775
Taf10,0.5785
AI314180,0.5805
Foxp1,0.582
Adra1b,0.583
Zfp518b,0.584
2410127L17Rik,0.5845
Ubxn8,0.5865
Creg1,0.5865
Parm1,0.5865
Mrps9,0.589
Zfp955b,0.592
Smpdl3a,0.592
Atg9a,0.593
Ufc1,0.5945
Mtmr1,0.5945
Sox17,0.595
Cetn2,0.598
Cyp4f39,0.599
S100a10,0.599
Zfp788,0.5995
Pbx3,0.6005
Prickle2,0.6005
Pnpla8,0.601
Ss18,0.602
Mrpl19,0.602
Ikbkap,0.603
Pkmyt1,0.604
Men1,0.604
Aplp1,0.6045
Pex11a,0.6065
Zbtb48,0.6065
Tspan13,0.6075
Rps19,0.6105
Tgif1,0.6125
Rps3a,0.6125
Ppig,0.614
Atf2,0.6145
Plac8,0.6145
Ndufa4,0.615
Yme1l1,0.616
Elf3,0.616
Nemf,0.6165
Fkbp15,0.617
Rps23,0.617
Ecd,0.617
Ing2,0.6175
Wbp7,0.6175
Foxj1,0.6185
1110001J03Rik,0.6185
Hs3st3b1,0.6185
Klf9,0.6195
Mybl2,0.6195
Cldn7,0.6205
Mknk2,0.6215
2410004B18Rik,0.622
Purg,0.622
Rpl18a,0.622
Znhit1,0.6225
Mfsd4,0.6225
F2rl1,0.623
Phyh,0.6235
Rad23a,0.6235
Golga7,0.624
Magoh,0.626
Wdr92,0.6265
Nup93,0.6265
Atf6b,0.6275
Ciz1,0.6275
Utp14a,0.6275
Zfp566,0.6275
Bsg,0.628
Ubr3,0.631
Myo1g,0.6315
Trmt13,0.6315
Ctbp2,0.632
Necap2,0.633
Asxl1,0.633
Klf5,0.6335
Hhex,0.6335
Eml4,0.634
Ccnh,0.6345
4930420K17Rik,0.6345
Ppp1r1a,0.635
App,0.635
Tssc4,0.6355
Foxn2,0.636
Zcchc11,0.637
Bag6,0.6375
Col17a1,0.638
Zfp800,0.6385
Mst1,0.6385
Zc3hav1l,0.639
Aqr,0.64
F2r,0.6405
Surf6,0.6415
Masp1,0.642
Cnpy4,0.642
Klc3,0.642
Ctnnd1,0.6425
Cbx1,0.6425
Atoh8,0.6425
Zbtb44,0.643
Dcaf12l1,0.644
Ldb1,0.6445
Lipm,0.645
Nup85,0.6455
Irx1,0.6455
Insm1,0.646
Nup160,0.646
Pdlim1,0.6465
Ptprn,0.6465
Fxr1,0.647
Msh6,0.6475
Atf5,0.649
Hivep2,0.6495
Gjb3,0.6495
Gzf1,0.6505
St8sia3,0.6505
Tpm1,0.6505
Hic1,0.651
Pias1,0.651
Ints6,0.6525
Atp11c,0.6525
Ptp4a2,0.653
Mapk13,0.6535
Grip1,0.6535
Acsl1,0.6535
Mrps33,0.6535
Lactb2,0.6535
Peg3,0.654
Nxf1,0.654
Nbas,0.6545
Ehbp1l1,0.655
2810021B07Rik,0.655
Spint1,0.6555
Nars2,0.656
Churc1,0.656
Asxl2,0.6565
Mrpl13,0.6565
Dzip3,0.657
Hoxa10,0.657
Trmt11,0.657
Copa,0.6575
Myb,0.658
Zfpm2,0.658
Gdap1l1,0.6585
Slc25a31,0.6585
Sertad2,0.659
Mbnl3,0.659
Slc35a1,0.659
Paqr3,0.6595
Efemp1,0.6605
Actr3,0.6605
Fance,0.6605
Mark2,0.661
Ppp6r1,0.661
Dennd2c,0.661
Pls1,0.661
Safb2,0.661
Zfp516,0.6615
Brd7,0.6615
Cdca7,0.662
Tmem37,0.662
Fech,0.662
Slc35a2,0.663
Fastk,0.663
Hipk3,0.6635
Pkp3,0.6635
Hoxd13,0.6635
Metap1d,0.6635
Hmgn1,0.664
Rps11,0.664
Atg2a,0.664
Ankrd24,0.6645
Pxn,0.6645
Rpl28,0.6645
Slc26a2,0.6645
Pcsk1,0.665
Phf7,0.6655
Glis3,0.666
Baz1a,0.666
Acads,0.666
Nfyc,0.666
Tmem54,0.666
Hrh1,0.6665
Gsta4,0.6665
Stk31,0.6665
St14,0.667
Neto2,0.667
Bai3,0.667
Plek2,0.6675
Zscan21,0.6675
Sfn,0.6675
Zbed6,0.6675
Fas,0.6685
Ptma,0.6685
Laptm4b,0.669
Pex13,0.669
Galnt7,0.669
Ly6g6e,0.669
E2f7,0.6695
Nav1,0.6695
Trpm5,0.6695
Carhsp1,0.67
Klf6,0.67
Nr2c2,0.67
Sfrs18,0.67
Coch,0.67
Nr4a2,0.6705
Cars,0.6705
Dhx38,0.671
Rnf13,0.671
Tgm3,0.6715
Hacl1,0.6715
Crabp2,0.6715
Pld1,0.6715
Hadh,0.672
Cxxc4,0.672
2310045N01Rik,0.672
Dbp,0.672
Foxred1,0.6725
