GeneSymbol,PValue
Sarnp,0.0
E2f7,0.0
Tcf7l1,0.0
Nfatc4,0.0
Yap1,0.0
Stat6,0.0
Ttf2,0.0
Hic1,0.0
Zfp423,0.0
Pa2g4,0.0
Plagl1,0.0
Tmpo,0.0
Sfpq,0.0
Smarcc1,0.0
Srrt,0.0
Set,0.0
Prrx2,0.001
Zfp532,0.001
Pcna,0.001
Blm,0.001
Taf1d,0.001
Twist2,0.001
Trim27,0.001
Bclaf1,0.001
Mybl2,0.001
Psmc3ip,0.002
Tfdp1,0.002
Kdm1a,0.002
E2f8,0.002
Thoc1,0.003
Rbmxl1,0.004
Gtf2e2,0.004
Top2a,0.005
Pax1,0.005
Npm1,0.006
Ddx20,0.006
Hmgb2,0.006
Tardbp,0.009
Ppp1r8,0.009
Dmrt1,0.01
Brca2,0.01
Nkrf,0.01
Brca1,0.012
Rcn3,0.013
Suz12,0.013
Hnrnpk,0.013
Dhx33,0.014
Wnt5a,0.015
Taf12,0.015
Zfp553,0.015
Col5a2,0.016
Snrpa1,0.016
Taf5,0.017
Dhx15,0.022
Uhrf1,0.022
Snai2,0.023
Zfml,0.024
Col5a1,0.024
Cnbp,0.024
Zfpm2,0.024
Ruvbl2,0.025
Zbtb42,0.025
Col6a2,0.028
Zfp326,0.028
Nr1h3,0.032
Timp1,0.032
Col1a1,0.036
Mynn,0.038
Ilf2,0.039
Ctcf,0.042
Ilf3,0.042
Dnmt1,0.046
Cenpw,0.047
Cenpt,0.047
Zfp672,0.047
Mad2l1,0.048
Col1a2,0.048
Dnajc2,0.048
Apex1,0.048
Gen1,0.053
Rtf1,0.057
Esrrb,0.057
Rfc1,0.062
Tcerg1,0.063
Mmp2,0.07
2700094K13Rik,0.072
Pnn,0.075
Zfp473,0.077
Srsf3,0.077
Smarca5,0.08
Tbp,0.08
Taf11,0.081
Cfdp1,0.082
Zfx,0.084
Prc1,0.084
Lhx1,0.085
Nfib,0.085
Ssrp1,0.087
Rpl8,0.088
Luc7l,0.093
Zfp322a,0.093
Mcm8,0.093
Hells,0.095
Fzd2,0.096
Cdc20,0.096
Dlgap5,0.099
Snrnp48,0.103
Crebzf,0.104
Tcf3,0.104
Cdc7,0.105
Snrpg,0.107
Mta3,0.11
Snai1,0.114
Orc6,0.118
Nusap1,0.118
Rnps1,0.12
Ccdc99,0.121
Lass5,0.121
Plk4,0.121
Arhgef11,0.122
Zfp518b,0.123
Psip1,0.123
Cenpi,0.125
Exo1,0.125
Smc2,0.128
Gpx8,0.128
Fkbp10,0.128
Hnrnpu,0.128
Serpinh1,0.132
2700029M09Rik,0.133
Fstl1,0.134
Zwilch,0.134
Fen1,0.135
Sgol2,0.136
Tet1,0.138
Col4a1,0.139
Cct5,0.14
Zfp26,0.14
Aurkb,0.14
Sparc,0.141
Patz1,0.141
Gpr124,0.141
Cpsf6,0.141
Kifc5b,0.141
Col4a2,0.143
Ube2c,0.143
Zfp292,0.144
Sin3a,0.144
Srsf1,0.146
Haus6,0.147
Lin54,0.147
Nexn,0.147
Nufip1,0.148
Akap8,0.15
Col6a1,0.151
Fn1,0.151
Tipin,0.152
Ltbp1,0.154
Sulf1,0.154
Fbn1,0.155
Cep55,0.156
Zfp653,0.157
Uba2,0.158
Tgfb3,0.158
Fubp1,0.158
Mxra8,0.158
E2f3,0.159
Hspa14,0.159
Tspan9,0.161
Rgma,0.162
Tgfb1i1,0.162
Vbp1,0.162
Cspg4,0.162
Ryk,0.162
Rcc2,0.163
Sema3c,0.165
Timp2,0.165
Ddx1,0.166
Sall4,0.166
Snrpd1,0.166
Nup160,0.166
Hmmr,0.167
Tinagl1,0.167
Nkap,0.167
Rnf4,0.168
Zfp593,0.168
Pcbd1,0.17
Fam198b,0.17
Nolc1,0.17
Cxcl12,0.171
Svep1,0.171
Gata6,0.171
Rxrg,0.171
Kif18a,0.171
Tex10,0.172
Postn,0.172
Hnrnpab,0.172
Pcolce,0.173
Pcgf6,0.173
Ddx11,0.174
Zfp668,0.174
Ccnf,0.178
Cav1,0.178
Osr1,0.181
Dck,0.182
Rbmx2,0.184
Gli3,0.186
Gtf2e1,0.188
Pxdn,0.189
Mll2,0.192
Cdca5,0.195
Ska2,0.195
Dnmt3b,0.195
Ahctf1,0.196
Chtf18,0.196
Sf3a3,0.197
Prdm1,0.199
Zfp182,0.201
Foxm1,0.202
Prdm14,0.204
Tceanc,0.205
Foxo4,0.207
Cebpa,0.209
Racgap1,0.209
Pold1,0.21
Tcfl5,0.21
Rbm12,0.21
Ctnnb1,0.211
Rad51,0.211
Phf5a,0.212
Cdca2,0.218
Bms1,0.218
Fbl,0.22
Hdac2,0.221
Ercc6l,0.223
Topbp1,0.223
Mcm2,0.227
Eri1,0.228
Zfp750,0.229
Carm1,0.231
Utp15,0.232
Ash2l,0.233
Cse1l,0.237
Ahsg,0.237
Rad51ap1,0.24
Mga,0.24
Kif22,0.241
Ccna2,0.245
Hoxc4,0.247
Nup155,0.248
Ncor2,0.249
Brd8,0.25
Nop58,0.25
Sdad1,0.252
Rfc5,0.254
Esco2,0.255
Lmo2,0.255
Nr2c1,0.255
Prpf4b,0.256
Ndc80,0.256
Hnrpll,0.259
Cdk5rap2,0.26
Atad5,0.26
Bcl6b,0.263
Nup107,0.265
Csda,0.266
Nfx1,0.266
Cct2,0.266
Ubp1,0.268
Smc4,0.268
Safb,0.269
Trip13,0.269
Mybbp1a,0.27
Gtf2f1,0.272
Zfp280c,0.273
Aldh4a1,0.275
Tcp1,0.275
Rpa2,0.276
Palb2,0.276
Aaas,0.278
Cebpb,0.279
Phc1,0.28
Srsf7,0.281
Cdca8,0.282
Pole,0.283
Dkc1,0.284
Cbx2,0.286
Snapc3,0.289
Cdk9,0.29
Utf1,0.291
Topors,0.292
Impdh2,0.292
Gnl3,0.292
Bptf,0.296
Hdac1,0.296
Eln,0.296
Ube2t,0.298
Spata24,0.299
Hat1,0.3
Cirh1a,0.301
Tgs1,0.305
Cenpk,0.308
Twistnb,0.309
Nrf1,0.311
Myst3,0.312
Zfp58,0.318
Rfc4,0.318
Zfp451,0.318
Six2,0.319
Birc3,0.319
Pbrm1,0.321
Leprel2,0.322
Klf11,0.322
Hmgb1,0.323
Snrnp40,0.323
Bhlhe40,0.324
Lrrfip1,0.324
Pdcd11,0.325
Lsm3,0.325
Kif11,0.325
Ccnb1,0.326
Polr2d,0.326
Vim,0.326
Zkscan14,0.326
Cul7,0.327
Lyar,0.33
Mki67ip,0.331
Wfdc2,0.332
Tcea1,0.334
Prdm16,0.335
Gemin5,0.335
Kif26a,0.335
Zfp566,0.336
Gli1,0.337
Kank4,0.337
Gli2,0.337
Meis1,0.338
Nupl1,0.338
H2afx,0.338
Ndn,0.338
Ska3,0.339
Prelp,0.34
Jarid2,0.341
Oip5,0.342
Hoxa5,0.342
Mcam,0.342
Hif3a,0.344
Eftud2,0.344
Mis18bp1,0.345
Aurka,0.345
Hnrnpa1,0.347
Hoxb4,0.348
Snn,0.349
Pias2,0.349
Rps24,0.35
Ddx46,0.353
Ubap2l,0.355
Psrc1,0.355
BC027231,0.355
Magoh,0.356
Rad54l,0.356
Taf2,0.358
Terf1,0.359
Rest,0.359
Atf4,0.359
5530601H04Rik,0.36
Gtf2f2,0.361
Nol11,0.361
Lass2,0.362
Dis3,0.364
Lig1,0.365
Ddx52,0.366
Crebbp,0.367
Zfp110,0.367
Cenph,0.369
Cks2,0.37
Vps72,0.372
S100a1,0.373
Prmt3,0.374
Hnrnpm,0.374
Zfp667,0.376
Zfp143,0.377
Foxh1,0.378
Ccne2,0.379
Cdc5l,0.379
Zbtb7b,0.38
Kdm5a,0.38
Morc3,0.381
Ncapd3,0.381
2610027L16Rik,0.383
Naa38,0.385
Nip7,0.386
Tsn,0.387
Krr1,0.389
Hmgb3,0.39
Mms22l,0.39
Gmps,0.391
Dbf4,0.392
Zfp575,0.392
Nop56,0.394
Kdm5b,0.397
Brip1,0.399
Tmem132a,0.399
Alyref,0.4
Cstf2,0.4
Arhgap11a,0.4
Aasdh,0.402
Spc24,0.402
Ncapg2,0.402
Irf7,0.403
Fos,0.403
Nup85,0.403
6330562C20Rik,0.404
Tgif2,0.407
Melk,0.407
Ccnt1,0.407
Ruvbl1,0.409
Fip1l1,0.41
Noc4l,0.411
Rif1,0.411
Arid1a,0.411
Zbtb1,0.411
Zfp580,0.412
Creb1,0.412
Depdc1a,0.412
Pbx2,0.414
Nsun2,0.414
App,0.414
Rrp1b,0.415
Eif3g,0.416
Dhodh,0.42
Sra1,0.421
Hmga2,0.422
Scn3b,0.423
Shcbp1,0.423
Dak,0.425
Matr3,0.425
Zfp330,0.426
Ndufaf6,0.427
Kdm3a,0.427
4930566F21Rik,0.429
Sass6,0.43
Zfp217,0.432
Zmym1,0.433
Diap3,0.433
Med4,0.435
Naa16,0.441
Zfp407,0.442
Suv39h2,0.442
Rad23a,0.443
Calcoco2,0.443
Larp7,0.444
Rtcd1,0.446
Aire,0.446
Ezh2,0.447
Msh6,0.448
Snrpe,0.448
Bend3,0.45
Nr6a1,0.45
Prim2,0.45
Atf2,0.451
Tm4sf5,0.454
Spata5,0.454
Thap7,0.455
Acbd4,0.456
Chd1,0.457
Trp53bp1,0.457
Ncaph2,0.458
Anp32b,0.458
Mcm3,0.458
Nup37,0.46
Gmnn,0.461
Fbxo5,0.463
Cdc25c,0.463
Kif18b,0.464
Sp4,0.464
Ino80e,0.465
Rfc3,0.465
Sox17,0.466
Tmem194b,0.466
Nanog,0.466
Tfam,0.468
Cdk1,0.468
Zfp354a,0.468
Zc3hav1l,0.469
Dppa2,0.47
Fam123b,0.471
Atad2,0.473
Traip,0.473
Farsb,0.475
Xpo4,0.475
Gtf2i,0.476
Mypop,0.477
Spag5,0.477
Lin9,0.479
Npat,0.479
Kif2c,0.48
Bub1b,0.48
2410137M14Rik,0.481
Cep57,0.481
Plrg1,0.483
Mycn,0.485
Smek2,0.486
Gart,0.488
Fgf17,0.488
Zfp39,0.488
Cenpl,0.489
Snip1,0.489
Polr1b,0.49
Mns1,0.492
Rsrc2,0.492
A830007P12Rik,0.493
BC055324,0.494
Zfp647,0.494
Hibadh,0.494
Brix1,0.495
Sart3,0.495
Bdp1,0.495
Got1l1,0.495
Trp53,0.495
Il17rc,0.495
Ttc27,0.495
Ncln,0.496
Mtf2,0.496
Macrod2,0.497
Cdc6,0.499
Cnot2,0.499
Nup133,0.499
Ltbr,0.499
Ncapd2,0.5
Pfdn4,0.5
Tulp4,0.502
Ing2,0.502
Mcph1,0.503
Tra2b,0.503
Nat2,0.503
Trim33,0.504
Noc2l,0.505
Ssb,0.505
Nup54,0.505
Nfrkb,0.506
2810021B07Rik,0.506
Rqcd1,0.507
Ttc9c,0.507
Calml4,0.507
1500003O03Rik,0.508
Btf3l4,0.509
Cct6a,0.51
Gins1,0.51
Incenp,0.511
Zfp35,0.512
Psph,0.512
Zcchc11,0.513
Nasp,0.513
Zfp828,0.513
Fbrs,0.514
Fxr1,0.514
Smchd1,0.515
Gbx2,0.516
Surf6,0.516
Opa3,0.517
Xpo1,0.517
Tcea2,0.518
Apoc1,0.518
Ddx18,0.518
Cdt1,0.519
Gemin7,0.52
Mto1,0.52
Ppp6r1,0.52
Nup43,0.522
Hnrnpa3,0.522
Gata2,0.522
Gulo,0.524
Ccnh,0.524
Thumpd3,0.526
Eri2,0.526
Ufm1,0.527
Slbp,0.528
Tbx2,0.528
Lbr,0.53
Rreb1,0.53
Chchd10,0.532
Med26,0.532
Nup62,0.533
Usp48,0.533
Kbtbd8,0.533
Mcm7,0.535
U2surp,0.536
Ppil4,0.536
Grwd1,0.538
Recql,0.539
Setx,0.541
Trim28,0.541
Ddx19a,0.542
Rex2,0.542
Srsf11,0.542
Adamts1,0.543
Ercc2,0.543
Fam168b,0.543
Nucks1,0.544
Spc25,0.545
Taf9,0.546
Zfp191,0.547
Wdhd1,0.549
Cdca7,0.549
Dmrta2,0.551
Usp34,0.552
Gfi1,0.553
Gm5617,0.554
Mdc1,0.554
Zscan21,0.556
Foxa2,0.557
Arl3,0.557
Supt7l,0.557
Ncapg,0.558
Sec11a,0.558
Tatdn3,0.558
Tdp1,0.559
Gpbp1,0.559
Zscan10,0.564
Rpp25,0.565
Srsf10,0.567
Phldb2,0.569
Psmb4,0.57
Nup153,0.571
Dnmt3l,0.572
Zfp936,0.573
Cdc73,0.573
Actl6a,0.576
Bicc1,0.577
Dppa4,0.577
Hcfc1,0.578
Kif24,0.578
Orc5,0.578
Tmem191c,0.579
Abt1,0.58
Chd6,0.58
Ddx41,0.585
Mettl6,0.586
Ccdc77,0.586
Tro,0.586
A530054K11Rik,0.587
Plagl2,0.589
Dtymk,0.59
Ankrd24,0.592
Nr2c2,0.592
Ptrh2,0.595
Chd4,0.596
Bub1,0.597
Hmg20b,0.597
Gys1,0.598
Cdk12,0.598
Ercc3,0.598
Mre11a,0.6
Ctxn1,0.602
Zzz3,0.603
Iqcb1,0.603
Polr2b,0.605
Ythdc1,0.605
Acn9,0.605
Rpl10a,0.606
Rpl30,0.609
2700049A03Rik,0.61
8430410K20Rik,0.61
Nup93,0.61
Ctnnbl1,0.612
Clspn,0.612
Pou4f1,0.614
Zfp42,0.614
Ccdc18,0.615
Dppa5a,0.616
Trim6,0.617
Tdgf1,0.62
Elf3,0.621
Irf2,0.622
Orc4,0.623
Asb1,0.623
Cisd1,0.625
Prpf3,0.625
Stk4,0.626
Tbk1,0.626
Ftsj2,0.626
Cenpf,0.627
Grlf1,0.628
Fastkd5,0.629
Pot1a,0.629
Elavl1,0.63
Nfatc1,0.631
AU018091,0.631
Unc13a,0.631
Lpgat1,0.632
Mtap,0.633
Ebag9,0.634
Prpf38b,0.634
Tsr1,0.634
Il13ra1,0.635
Taf6,0.635
Exosc3,0.635
Klhl8,0.635
Ooep,0.635
Bcas2,0.635
Msn,0.636
Utp18,0.636
Lpar1,0.636
Dgka,0.636
Clcn1,0.636
Ddx5,0.637
Jtb,0.637
Wdr36,0.637
Prr14,0.638
Arid5b,0.638
Prmt7,0.638
Dusp15,0.639
Crip2,0.639
Thoc5,0.639
Timeless,0.639
Pparg,0.639
Rps6ka6,0.639
